ID,MLR,ANN,GWR,GWANN,AGWNN
872,2.047898857,1.93415751,1.155802714,1.033812484,0.827701031
873,2.266019805,2.148073583,1.864648094,1.733206383,1.503779349
874,2.012531413,1.884845267,1.115021009,0.978072135,0.786054917
875,2.035170301,1.91027172,1.238171229,1.097895795,0.926957542
876,2.137664378,2.017935806,1.228431794,1.101097396,0.85190371
877,2.219808188,2.103615607,1.500155388,1.346539611,1.149156387
878,2.13332912,2.012626121,1.16648183,1.043107349,0.83202996
879,2.111249068,2.001194316,1.090072596,0.975493603,0.734431875
880,2.129034756,2.007198272,1.405951851,1.26644671,1.041407444
881,2.038881448,1.921709758,1.161784978,1.00694938,0.854598718
882,2.010429909,1.884805371,1.294799132,1.152952506,0.957449088
883,2.03124154,1.910476818,1.219220082,1.084633618,0.871879056
884,2.035421402,1.908510686,1.086487027,0.917973971,0.791929188
885,2.026110046,1.908974601,1.410568703,1.289214075,1.061426109
886,2.085114758,1.973599375,1.106520755,0.985929808,0.751704045
887,2.037637976,1.913889924,1.110593719,0.972399737,0.732213647
888,1.942742806,1.829954615,1.09637754,0.955675747,0.785315466
889,2.099091586,1.97347739,1.08837372,0.964033009,0.747694571
890,2.090698053,1.970349128,1.249832448,1.121212158,0.931262139
891,2.101318379,1.977878995,1.362088431,1.235148163,1.010291266
892,2.116020348,1.989626094,1.197571093,1.08224385,0.822429187
893,1.993327775,1.877130562,1.22981223,1.099872016,0.909533157
894,2.063133341,1.941184191,1.073214789,0.910063686,0.725678969
895,2.032558963,1.908290075,1.179062107,1.028120569,0.862321114
896,2.075300002,1.959719663,1.238406386,1.109701878,0.861753114
897,1.982223921,1.872275955,1.183171488,1.063220489,0.844129298
898,2.133753513,1.994503325,1.426285478,1.276531104,1.126058359
899,2.130395886,2.005209234,1.42048848,1.281558721,1.075211615
900,2.072286422,1.951728623,1.131779478,0.963785856,0.785870542
901,2.210864895,2.09531362,1.432120966,1.307206049,1.071816678
902,2.12054749,2.000298199,1.167718843,1.0177072,0.853302779
903,2.137477544,2.010980182,1.276590559,1.143697545,1.010225003
904,2.085625645,1.965459355,1.147886239,0.952075421,0.769977926
905,1.98600352,1.869276468,1.172013343,1.04892517,0.838571463
906,2.060044162,1.943254843,1.212478258,1.089924686,0.897512669
907,2.04992068,1.934071437,1.203668873,1.074503928,0.889184824
908,2.133531603,2.013930702,1.183060249,1.012540384,0.757639705
909,2.049499093,1.933110601,1.167092398,1.033637834,0.853223704
910,1.979715582,1.871072481,1.034804332,0.915695689,0.696602738
911,2.061940072,1.931918015,1.095203051,0.991954618,0.759532862
912,2.073496044,1.952290167,1.349463223,1.218537792,0.994936401
913,2.124167078,2.009725904,1.328983841,1.188387562,0.972497786
914,2.079370966,1.957788028,1.053400176,0.919917842,0.659615605
915,2.207708925,2.089699132,1.453115154,1.316443867,1.083088172
916,2.021979391,1.904744414,1.098925607,0.985088564,0.738223069
917,2.10043102,1.976220884,1.34263984,1.203636625,1.0116796
918,2.022066686,1.912520016,1.13476984,0.975247923,0.743054795
919,2.011575418,1.897810651,1.143633122,1.022549888,0.78974961
920,2.087705225,1.97111058,1.277584964,1.145999382,0.963538604
921,2.050133955,1.927582612,1.27520873,1.157220904,0.939183659
922,2.015811383,1.890036203,1.166281723,1.036233293,0.827108968
923,2.227168405,2.112345562,1.521449798,1.374316085,1.184696449
924,1.99754893,1.881030212,1.094259545,0.970934719,0.711447971
925,2.053973193,1.952150486,1.216056108,1.054060533,0.840446812
926,2.169973727,2.048606962,1.268197702,1.121213609,0.913401081
927,2.168199709,2.063556918,1.238643797,1.090464593,0.881875523
928,2.114386607,1.99363145,1.455175249,1.318668579,1.147108907
929,2.164206528,2.056805231,1.22514208,1.064004225,0.88086389
930,2.125204133,2.000565865,1.05342012,0.933683506,0.694678797
931,2.061531562,1.944426327,1.412429944,1.290322604,1.087227404
932,2.070360756,1.951764402,1.149962286,0.990005025,0.820554088
933,2.167561759,2.053805994,1.451515784,1.282218987,1.129470134
934,2.133091202,2.016303913,1.311975082,1.19488996,0.988904114
935,2.097926305,1.986882229,1.187819509,1.066796026,0.83765589
936,2.031623902,1.912065689,1.13603117,1.039753723,0.742832541
937,2.163095477,2.045781362,1.119924334,0.946005397,0.740125654
938,2.050908743,1.932820012,1.084745926,0.933139705,0.787252741
939,2.153427888,2.029818536,1.34062974,1.234534658,0.987585904
940,2.097674553,1.9947312,1.124132711,0.973385548,0.753481328
941,2.023967325,1.90839117,1.061604181,0.938472323,0.695604731
942,2.1580139,2.036820715,1.053693439,0.933381089,0.723226095
943,2.028488027,1.91126526,1.142450494,0.972043438,0.787729694
944,2.033655966,1.918474411,1.183095504,1.054166318,0.849815662
945,2.046133462,1.92917215,1.35582655,1.247994786,1.034753862
946,2.033684874,1.911339548,1.047415647,0.910061329,0.757689645
947,2.118880378,1.993697538,1.33309759,1.185657243,0.998099862
948,2.048617477,1.931729691,1.045034242,0.901209319,0.717653014
949,2.060400546,1.939226569,1.167662112,1.031004216,0.810804245
950,2.052781378,1.93016989,1.161149358,1.021349342,0.772387951
951,2.177198068,2.056616009,1.510435881,1.367295394,1.119943673
952,1.996936315,1.875530467,1.096816991,0.968856893,0.724086198
953,1.982354413,1.871938874,1.148279762,1.027320746,0.824759631
954,2.13251781,2.010286536,1.666130331,1.551381495,1.262755693
955,2.124270083,2.016447486,1.130073685,1.017647318,0.763525366
956,2.040801725,1.935289811,1.078249347,0.954174833,0.706028654
957,2.12407933,2.006264763,1.122623212,0.975324778,0.74609159
958,2.194783214,2.069008544,1.630884829,1.493472726,1.25398834
959,2.018717521,1.904910786,1.152246312,1.038326317,0.850246739
960,2.041638014,1.919042755,1.211541821,1.106991616,0.884638204
961,2.095962895,1.979165851,1.118781488,0.990522539,0.802941143
962,2.16281079,2.040706587,1.473271542,1.338183633,1.099502943
963,2.106029928,1.981302296,1.123289385,0.972236001,0.776086527
964,2.095913135,1.979000824,1.290137825,1.138393349,0.905111987
965,1.914046073,1.792468023,1.018785434,0.900834283,0.739503806
966,2.034565941,1.917205371,1.100691923,0.981140821,0.778327808
967,2.048471077,1.930295873,1.1652757,1.024847735,0.851719443
968,2.128593199,2.004363282,1.183124572,1.036195477,0.838531682
969,2.10744467,1.983373916,1.220259893,1.116596062,0.897496995
970,2.007052505,1.892147557,1.065854582,0.929543207,0.755774537
971,2.072842931,1.945646629,1.107509664,0.969180156,0.745129208
972,1.978560231,1.857377885,1.018654783,0.914397602,0.686145184
973,2.008722668,1.895980663,1.046664043,0.95504151,0.79544002
974,2.101213323,1.989282873,1.137810303,0.991588379,0.758431903
975,2.052555964,1.927852914,1.31658306,1.171290766,0.980296057
976,2.078663711,1.955810435,1.369453862,1.208464456,1.060707632
977,2.073859442,1.947063266,1.204574477,1.059246551,0.839654892
978,2.247471736,2.130430917,1.679609914,1.540393353,1.321268876
979,2.003433185,1.874236679,1.080304998,0.948885242,0.736366901
980,2.015336385,1.889303274,1.074949564,0.913082535,0.731538131
981,2.086992756,1.96627497,1.185199072,1.049381348,0.825306096
982,2.099185044,1.978819471,1.391869365,1.229530521,1.081004138
983,2.094751335,1.980542007,1.164458093,1.025544294,0.83273185
984,2.054976753,1.941339694,1.230574063,1.108305868,0.898642336
985,2.074215916,1.956969976,1.087608877,0.944002226,0.796978686
986,2.136066596,2.021447134,1.19467714,1.072175117,0.812155802
987,2.071043761,1.965702676,1.146380674,0.996502756,0.789421982
988,2.121477572,2.005844699,1.221626235,1.069807649,0.834773796
989,2.193053662,2.078767372,1.429653121,1.287161369,1.09051674
990,2.03488683,1.920819151,1.302674165,1.166307232,1.000825566
991,2.10314472,1.984055336,1.286912415,1.140986597,0.950909535
992,2.221863573,2.099462403,1.437456409,1.299856624,1.085819314
993,2.204407065,2.089654089,1.695201506,1.555303152,1.303759375
994,2.067359463,1.948770493,1.11506112,0.968746885,0.763878427
995,2.027381904,1.916076687,1.078042898,0.952078431,0.770506874
996,2.015331399,1.897065806,1.244941765,1.116944777,0.894310488
997,2.030599766,1.918828744,1.170309496,1.023807785,0.884827155
998,2.129209417,1.996676533,1.413490311,1.287161646,1.095915518
999,2.049637572,1.929406208,1.380306316,1.221543572,1.068540829
1000,2.241701727,2.129797951,1.732084014,1.581327106,1.388930981
