SID,LLX,LLY,RS_PM25,GS_PM25,AOD,NDVI,TMP,SPFH,WIND,HGT,U,V
60990005,-120.994,37.6422,18.149725,12.04285724,0.11279816,0.47075,10.456573,0.005766981,1.7152038,32.5,-2159460.22715852,301557.019984711
510870015,-77.5664,37.6713,8.461719,5.093103454,0.047792207,0.5499333,6.012172,0.004446536,1.3501282,74,1600444.43264642,174905.749125941
210930006,-85.8526,37.7056,9.023097,6.172413773,0.07905085,0.44709998,4.482453,0.004368878,3.3646026,250.25,884474.451056444,70308.11748649
60130002,-122.026,37.936,10.088014,7.214814853,0.079,0.44841668,10.562648,0.00587597,2.1031606,43.5,-2237524.13714131,357181.275984853
181630016,-87.5323,37.9744,9.3559265,8.833333294,0.108242854,0.25208333,4.2401223,0.004247301,2.2021163,117.25,735812.763843113,85972.2914547556
181630021,-87.5772,38.0133,9.372511,8.483333341,0.09217391,0.37526667,4.0691705,0.004229717,2.5815196,120,731535.441440948,89968.4605412658
210670012,-84.4976,38.065,8.470036,6.627999983,0.07978,0.38341665,4.3352113,0.004253741,2.7405083,301.5,997173.158896363,123744.408510107
510030001,-78.504,38.0766,8.313204,5.393333312,0.07411236,0.45361668,5.71725,0.003986125,1.8944422,128,1511670.96328066,204170.849974196
181470009,-86.9832,38.1675,9.370272,7.836666687,0.1145303,0.3545,4.134536,0.004279606,2.5512023,126.5,781338.243324478,111907.274735502
211110075,-85.7119,38.1936,9.382452,8.710000038,0.08562903,0.27985,4.763079,0.004199494,1.6761177,143,890780.933001237,126002.180203235
211110067,-85.6545,38.2288,9.382452,7.333333278,0.08865625,0.37595,4.800901,0.004223908,2.1675515,157.75,895302.582481731,130463.758292646
210430500,-82.9881,38.2389,7.771955,4.476666649,0.070369564,0.44995,4.200285,0.004150688,2.1756837,251.25,1124604.30353775,159926.087775347
81010015,-104.598,38.2761,3.8005095,4.104166682,0.10290722,0.17408334,1.2554923,0.002573324,2.3579364,1463.5,-744049.420356703,120666.447328399
180190010,-85.7413,38.2882,9.382452,8.006896545,0.101723075,0.32558334,4.5510015,0.004173083,1.712658,142.75,887102.893972808,136268.582343586
540390020,-81.6212,38.3463,7.0782356,6.259999959,0.085,0.4231,5.098584,0.004272306,1.8867235,314.25,1240069.97387506,188845.969505249
540391005,-81.6937,38.3662,7.0782356,7.196666666,0.07921739,0.44305,4.759986,0.004343825,1.4068495,270,1233530.27046911,190107.592034244
180372001,-86.9297,38.3918,9.370272,8.851724098,0.10469355,0.37751666,3.6524034,0.004133802,2.4510365,151.5,783564.275839208,137374.892955254
180190008,-85.6641,38.3938,9.382452,6.837500021,0.08025,0.46021667,4.4368663,0.004147622,1.8871151,159.75,892467.589894678,148758.304869203
540110007,-82.4324,38.4102,7.771955,6.220000045,0.09246154,0.3852,4.3543057,0.004396727,1.4422377,214.75,1169580.96682957,185646.67319261
511650003,-78.8195,38.4775,6.3686748,6.83999993,0.079025,0.49836665,4.046691,0.003838456,2.2186842,429.5,1476632.46969745,243399.886079266
390870012,-82.6592,38.5081,7.771955,6.29333334,0.09066667,0.35935003,4.2805114,0.004228028,1.6574827,193,1148624.22671166,193743.949736288
60670010,-121.493,38.5684,9.670942,11.64827579,0.097813085,0.31198335,10.080935,0.005909116,1.58131,8.75,-2174029.80850085,413104.908856938
60670015,-121.504,38.5933,9.670942,11.44074068,0.097813085,0.31198335,10.080935,0.005909116,1.58131,8.75,-2174205.2091885,416047.65794141
171630010,-90.1605,38.612,8.796356,11.27500002,0.10029825,0.26183334,2.9652631,0.003797842,1.4753401,125.75,503395.398814091,140105.848135741
60670006,-121.368,38.6138,9.670942,12.30795455,0.08988,0.37406668,10.153511,0.005904142,1.5150183,13.25,-2162282.62429013,415160.690492032
61131003,-121.733,38.6612,9.4557085,8.73333327,0.08504546,0.46543333,10.172975,0.005647131,2.369684,21,-2191214.37094125,428643.1146313
171190024,-90.1448,38.7006,8.796356,11.75862061,0.09631035,0.2046,2.9478743,0.003777354,1.6069193,124.5,504135.636245133,150101.128301519
171191007,-90.1397,38.7045,8.796356,10.86428578,0.09631035,0.2046,2.9478743,0.003777354,1.6069193,124.5,504547.253048169,150564.499378052
60610006,-121.265,38.7464,9.670942,11.36000001,0.08198214,0.43236667,10.177844,0.005768838,1.6123831,86.25,-2149806.59509563,427162.260938237
391450013,-82.917,38.7546,8.137051,6.306666648,0.09980702,0.37524998,3.6388476,0.004088777,1.4281516,211.75,1122778.14725113,218025.831218018
510590030,-77.1047,38.7733,10.2743435,7.819999998,0.083064936,0.37828332,5.378677,0.004071814,1.8341594,48.5,1615610.0985852,303860.227744394
510130020,-77.0592,38.8577,10.2743435,8.371428524,0.07410959,0.32005,5.48232,0.004279357,1.6095167,15.5,1617575.92833457,313907.370397712
171193007,-90.1059,38.8607,8.796356,9.517857134,0.10971698,0.23033333,2.4087787,0.003738367,2.0734172,128.25,506368.410795313,168218.527187279
171192009,-90.1432,38.9031,8.796356,9.420689632,0.10117307,0.3621,2.0581732,0.003749084,2.4516375,161,502875.300772078,172763.754366692
180550001,-86.9904,38.9855,9.338046,7.914814878,0.120016664,0.31521666,2.9300032,0.003938053,2.8070145,153.5,772036.943894497,203122.482689042
60333002,-122.913,39.0189,7.7504373,3.186666663,0.06444762,0.45955,7.1784043,0.005105478,2.4764142,460.25,-2277851.45652883,494954.211154488
210373002,-84.4744,39.0219,9.012493,7.449999976,0.0842807,0.36725,3.5663028,0.004034973,1.7558256,179.5,986198.630124505,230454.808846799
511071005,-77.4893,39.0247,9.491534,6.978571483,0.0963,0.3745,3.7891967,0.003858473,1.9671266,102.75,1577692.99517388,325032.553513509
181530007,-87.259,39.045,9.213152,8.436666663,0.09281356,0.4149,2.4309375,0.003829144,2.8632398,173,748473.89791609,207613.535197831
240330030,-76.8783,39.0553,10.145917,6.469230744,0.08381579,0.45069999,4.686873,0.004023762,1.8134723,50,1628390.71684472,338701.783695004
