LON,LAT,U,V,Y,AGWNN_YH,AGWNN_BH0,AGWNN_BH1,AGWNN_BH2,AGWNN_BH3,AGWNN_BH4,AGWNN_BH5,GWR_YH,GWR_BH0,GWR_BH1,GWR_BH2,GWR_BH3,GWR_BH4,GWR_BH5
-91.559,34.5185,404356.4373,-324395.0316,6.616129014,7.054369913,-0.28159827,-0.819797824,-0.10727093,-0.53290308,-0.452076128,-0.282240127,0.397092038,0.67914977,0.398650593,0.261093217,0.587062394,-0.476538965,0.039989478
-86.9675,34.5307,821347.8112,-293418.227,7.229032286,7.241790314,0.002443433,0.468053655,0.027205634,0.750987525,-0.015032821,0.086896595,0.799108736,0.434895112,0.207659559,-0.107942141,1.268389193,-0.69405552,-0.043498713
-94.2262,34.5837,161419.1721,-325046.8095,8.329032229,8.299623321,0.09294427,-0.153459697,0.48175265,-1.344596204,-1.448565404,-0.043850235,1.012968558,0.601467688,0.457101132,0.349276877,0.536667561,-0.342416437,0.038190948
-80.1988,34.6154,1430819.242,-203781.8509,7.041935459,6.843760957,-0.193380507,-0.077068202,-0.759426957,-0.097029657,0.859941713,-0.779873736,0.289392654,-0.033199325,0.092247061,-0.379559906,0.543517481,0.092419994,-0.3763737
-92.3287,34.6813,333609.9876,-309192.7357,8.264516154,7.95681353,-0.26186774,-0.821577007,0.051435246,-0.740420371,-0.956982654,-0.283975646,0.804623112,0.668934819,0.417786196,0.295434285,0.575626624,-0.456699953,0.046482846
-86.5882,34.6855,854016.1581,-272843.5596,7.190000033,7.409765529,0.008545907,0.443858355,0.065657338,0.777252423,-0.004280338,0.127331266,0.535462499,0.42814172,0.181282589,-0.157757823,1.230947235,-0.624740498,-0.053456579
-82.2567,34.7518,1243674.493,-217667.3807,6.392000008,6.485001931,-0.237464566,-0.205523965,-0.427114343,0.192706353,0.693175386,-0.372042982,0.258875436,0.166969692,0.078103471,-0.408648029,0.812503551,-0.116571189,-0.271339388
-92.2813,34.7562,337587.2847,-300653.9127,7.767777769,8.07602343,-0.289801423,-0.847065256,0.02192615,-0.684873483,-0.985664139,-0.303659899,0.804138709,0.666293718,0.412631263,0.292215709,0.59609497,-0.470694308,0.04489418
-87.6381,34.7626,758253.0682,-273163.2541,6.910000022,7.287589854,-0.028482549,0.343274103,-0.109763266,0.722463176,0.16506464,0.069928074,0.476250884,0.483126155,0.213929621,-0.0729981,1.159436359,-0.664182586,-0.044505613
-82.4146,34.8439,1228015.889,-209524.5737,7.434523794,7.101249339,-0.2074624,-0.207540409,-0.375167063,0.189856102,0.718406929,-0.314896826,0.472889981,0.197855681,0.071631764,-0.4197966,0.776162053,-0.078199246,-0.258540147
-95.7844,34.8856,19544.52156,-292762.2555,7.821428699,8.304001757,0.192654345,0.30354366,0.485536953,-1.606995646,-1.684288919,0.078351027,0.668738304,0.486878427,0.419012414,0.381385549,0.487882371,-0.198066381,0.023316245
-81.9248,34.9556,1270127.488,-190722.5806,7.461249987,6.23159436,-0.169723747,-0.17374732,-0.466393817,0.016699744,0.899212301,-0.371922931,0.422418736,0.168765021,0.064716869,-0.434425245,0.620677369,0.053769465,-0.290938189
-85.3009,34.9788,966674.1768,-227884.4399,8.186666695,8.303098196,-0.014592998,0.213063949,0.119482618,0.697493491,0.130488035,0.137496054,0.787789438,0.396622673,0.110465653,-0.304198807,1.052868036,-0.351164363,-0.090490566
-85.2429,34.9944,971695.0497,-225558.6526,8.361290309,8.178123985,-0.016619315,0.191944864,0.119074911,0.69155773,0.14125268,0.130490792,0.714297612,0.395531612,0.107161676,-0.310837928,1.040152442,-0.335299757,-0.092703719
-78.9531,35.0414,1533949.018,-137404.582,7.044444402,6.80019913,0.029602191,0.045677641,-0.615428622,-0.341278113,1.074733832,-0.630384232,0.218242341,-0.015248674,0.083567147,-0.396589461,0.068111037,0.482798913,-0.386906112
-85.293,35.0509,966477.9663,-219788.1309,7.754838697,8.262472701,-0.00745028,0.20421764,0.118006267,0.688746618,0.167722252,0.146001387,0.783755615,0.401771115,0.103244071,-0.3140867,1.019389669,-0.317502174,-0.092590541
-90.0416,35.1512,537924.1528,-246198.1674,7.619354871,7.627863571,-0.322003614,-0.554198982,-0.415853749,0.47694332,-0.053395907,-0.243030265,0.891471919,0.627392139,0.283463333,0.105111169,0.810963283,-0.579549281,-0.02088916
-89.8503,35.1517,555167.3543,-245042.1433,6.721428573,7.294642271,-0.302056797,-0.476909651,-0.408288321,0.527440929,0.014737959,-0.208346603,0.582877021,0.618817886,0.274021554,0.087234642,0.832051059,-0.584477908,-0.026151503
-89.8707,35.1613,553259.054,-244089.0861,7.736363693,7.825241869,-0.306775926,-0.494282528,-0.407239252,0.528069233,-0.008379077,-0.221086244,0.583221758,0.619975002,0.274103503,0.088102982,0.829596571,-0.583681588,-0.026187588
-94.7866,35.1863,109564.3877,-258439.7902,9.464705916,9.61828609,-0.114663657,-0.171510475,0.427565822,-1.377269632,-2.151733625,-0.061152815,1.043928412,0.524725506,0.431880335,0.378564033,0.678137904,-0.403134779,0.038250107
-90.1931,35.1973,523948.9599,-241895.6486,7.583871026,7.940343907,-0.346036345,-0.60935993,-0.395729025,0.45512514,-0.150190661,-0.273118835,0.67329226,0.634485809,0.286637283,0.114270668,0.796690813,-0.575967463,-0.019466057
-80.8741,35.2132,1359599.003,-147700.0933,6.871428524,6.734743981,-0.03703899,-0.013276398,-0.579829523,-0.351416414,1.220249769,-0.422042776,0.601989185,0.116397545,0.056805303,-0.446534581,0.258515905,0.351926736,-0.344098329
-80.7857,35.2401,1366997.189,-143459.8384,7.314814779,6.882034086,-0.023862309,-0.008406863,-0.579398336,-0.370732353,1.242025369,-0.427645304,0.472218524,0.113391727,0.056207365,-0.446835272,0.225082033,0.379099625,-0.347271041
-118.998,35.3246,-2052749.608,5939.995423,8.383333325,8.378822204,0.377013708,0.044735525,-0.038654285,-0.257488233,1.095129068,-0.359626306,0.682249821,0.629895405,0.583621996,-0.154660689,-0.032787811,0.805894175,0.05999
-119.063,35.3566,-2057576.511,10822.52017,7.164130465,7.484485503,0.34117349,0.019239942,-0.014156079,-0.240602856,1.098216482,-0.358036591,0.817450772,0.63160198,0.590406242,-0.152547492,-0.031657326,0.800012831,0.056927596
-119.015,35.3856,-2052599.899,12935.4371,8.283870982,8.309631091,0.39741197,0.046667202,-0.038590783,-0.27022948,1.131181233,-0.362491226,0.680783792,0.634228574,0.589332975,-0.152432992,-0.034085927,0.807931821,0.060967751
-94.5244,35.4081,132852.6757,-233284.5099,7.767742003,8.598819281,-0.257417321,-0.30882095,0.35372043,-1.186558535,-2.350076448,-0.127486471,1.074722266,0.533215513,0.421475683,0.371534595,0.782955822,-0.495605573,0.032823691
-83.2779,35.4668,1141159.481,-151247.7234,7.284999967,6.341670522,-0.011499364,-0.112512207,-0.108891756,0.212527308,0.895998837,0.013496342,0.136305904,0.350874671,0.018579363,-0.481540673,0.548688132,0.165411781,-0.191079881
-97.5271,35.4729,-137372.4345,-225958.9899,6.692857138,6.899382173,0.037862833,0.42830567,0.365911966,-1.637527594,-1.646313187,0.441086655,0.042110336,0.3180579,0.279789425,0.408695827,0.336508438,0.041586143,0.003381273
-82.5844,35.6062,1200767.186,-127245.2057,4.975000024,5.474490429,0.028124228,-0.08004479,-0.22121577,-0.030261122,1.189543268,-0.02292409,0.034737831,0.322935075,0.002431655,-0.508330038,0.365269974,0.30933226,-0.23328949
-97.4751,35.6141,-132449.7497,-210228.5401,5.987096763,6.197019822,-0.026685462,0.398208332,0.376153586,-1.629769536,-1.768466202,0.494090293,0.020387099,0.314049775,0.269172486,0.411052026,0.363725471,0.014359254,0.002577485
-91.1889,35.6373,431691.7729,-197729.6258,7.051612908,7.922529714,-0.473851843,-0.827326426,-0.292095643,0.53358887,-0.93158979,-0.429655254,0.458050536,0.66488825,0.295250124,0.158321529,0.822695059,-0.621690311,-0.022092592
-77.3601,35.6413,1662445.716,-44649.92656,6.741666694,6.842141309,0.099355655,0.02555674,-0.296628029,-0.203428329,1.023886608,-0.357115192,-0.080370943,-0.013831982,0.092930036,-0.387763015,-0.34229716,0.805018586,-0.380501693
-81.3656,35.7289,1306921.893,-97576.73681,5.118181727,5.900423698,0.108768367,0.052754612,-0.389339423,-0.444290274,1.510374189,-0.125099287,0.500888135,0.235894852,0.005667232,-0.502721752,0.06650484,0.52634713,-0.305481158
-80.2627,35.8145,1402966.288,-72389.74727,5.709999967,5.695174558,0.178467201,0.171267633,-0.458220802,-0.691257598,1.605394999,-0.219078941,-0.133797027,0.146213368,0.02627364,-0.466579758,-0.197085089,0.724013102,-0.352554396
-90.6795,35.8376,476099.0287,-172902.7709,8.230000011,7.739901835,-0.454791544,-0.690906604,-0.335103499,0.947574529,-0.711029975,-0.3347669,0.279632455,0.662773171,0.246213578,0.085064678,0.844840702,-0.622643308,-0.052904635
-78.5742,35.8561,1551037.466,-41559.09573,7.571428503,7.964470069,0.184993762,0.174317762,-0.389271533,-0.605961858,1.392570969,-0.311427821,0.569183395,0.041811171,0.067358986,-0.411102844,-0.430108769,0.896167262,-0.382696559
-109.438,35.8804,-1198432.161,-96568.71638,1.828571423,1.781926876,0.791422769,1.183149733,-0.287333995,-2.29611254,1.955019355,2.727289454,-2.311291292,0.387793948,0.427499511,0.444491757,0.720138569,0.5428439,-0.155017884
-84.036,35.9446,1066813.166,-107011.5239,7.416129043,6.985398768,0.080921365,-0.039902529,0.031182246,0.413174972,0.93423574,0.170852877,0.383002324,0.432881837,-0.026075978,-0.502301819,0.469058738,0.242969975,-0.152931635
-83.9507,35.9781,1073904.233,-102329.3699,8.299999968,7.343698584,0.088563611,-0.043372489,0.022282784,0.390624759,0.97990648,0.170297881,0.699885355,0.433196591,-0.031333494,-0.509285196,0.444536113,0.264156802,-0.156539335
-83.9258,35.9807,1076074.633,-101758.8987,6.819999917,7.484018776,0.085811724,-0.042261258,0.017481923,0.37843524,0.996960074,0.17658644,0.698243958,0.432606471,-0.03199759,-0.510594293,0.439729163,0.26837205,-0.15755265
-83.8738,36.0192,1080135.21,-96892.54353,7.370967692,7.640321144,0.093924262,-0.041732937,0.012332676,0.364989366,1.033742379,0.179125584,0.373107282,0.434489422,-0.037280335,-0.516279684,0.41918374,0.28522994,-0.159887393
-80.342,36.0266,1392065.539,-50129.01094,4.645454558,5.387200586,0.230741209,0.206039076,-0.393704345,-0.747092384,1.724932414,-0.125092414,-0.150015992,0.173598303,0.008434361,-0.477120522,-0.285026002,0.793736324,-0.344254899
-78.904,36.033,1518458.707,-27402.10297,6.89999994,6.068288525,0.222073316,0.210385901,-0.365449087,-0.710827454,1.531329581,-0.249435011,0.113653954,0.068812522,0.053310588,-0.421533967,-0.492614484,0.950264539,-0.378289128
-119.566,36.1022,-2081049.69,102752.4745,7.400000032,7.235698937,0.325014331,-0.166356461,0.008389405,-0.240192964,1.593324819,-0.33855432,-0.041762381,0.660112074,0.672240079,-0.120652845,-0.029079868,0.772811961,0.043737011
-80.2245,36.1109,1400856.087,-39090.59709,6.675862109,5.329610552,0.256848531,0.217575833,-0.365637186,-0.777242625,1.762534837,-0.108123337,-0.084474543,0.170196534,0.006220182,-0.473785649,-0.345643892,0.84002693,-0.346327109
-115.079,36.1419,-1689908.533,18048.76227,3.735714299,3.653079828,3.461240488,2.077876779,-1.064677254,-2.204800122,4.141623651,-1.149773386,-1.008448656,0.284299848,0.078831787,-0.245279994,0.126314479,1.533820979,0.312057343
-86.7341,36.1424,824945.6096,-111852.8274,8.572222221,7.466733276,-0.043934355,0.149923732,0.017290599,1.156535274,0.31565376,0.218646948,1.047788979,0.534190436,0.021676059,-0.33712919,0.792862619,-0.254498909,-0.121663248
-115.114,36.164,-1692472.29,21096.90249,3.944827618,4.100553402,3.457692528,2.076185642,-1.063842559,-2.214633314,4.118426934,-1.14690656,-1.009503213,0.28815194,0.085680454,-0.244971109,0.123094595,1.528679169,0.310924863
-86.7389,36.1764,824149.1259,-108104.7015,7.519540247,8.322653532,-0.049173838,0.148080673,0.018773994,1.166665649,0.327638619,0.226037549,1.047715454,0.536794512,0.017494976,-0.341354294,0.787000677,-0.251007324,-0.123415579
-94.1168,36.1797,167833.9883,-146261.112,8.076666617,8.430516041,-0.524775951,-0.3181331,0.225990354,-0.289814015,-2.784697327,-0.294804757,0.520699886,0.577107204,0.357608318,0.320022438,1.165155053,-0.812474021,-0.023461491
-95.9765,36.2049,2093.799124,-145101.4749,7.203225816,7.581825987,-0.382973549,0.174256504,0.404267051,-1.151968788,-2.685826327,0.324433422,0.740792129,0.438551931,0.305866486,0.384289757,0.846791847,-0.476663166,-0.01933493
-86.6531,36.2976,830427.0182,-93848.22172,6.906451664,7.024696861,-0.05106368,0.11886348,0.017879206,1.206770738,0.340042133,0.220181926,0.269853131,0.542296745,-0.0009671,-0.364596248,0.757712597,-0.219632069,-0.129210534
-119.291,36.3322,-2051006.015,121755.1032,8.810714304,8.902696445,0.588236677,-0.074790566,-0.109728347,-0.422733275,1.715172377,-0.229956971,0.564434909,0.6779103,0.671091372,-0.117405885,-0.046671157,0.817040049,0.067793812
-94.2292,36.4352,157284.6892,-117840.9961,7.674193551,8.138997229,-0.557498655,-0.165710357,0.23749017,-0.015467861,-2.863059292,-0.25895321,0.806126414,0.586697443,0.333803277,0.305969657,1.272411462,-0.894980718,-0.046546528
-94.2057,36.4597,159319.9291,-115057.9313,8.753260842,8.732813033,-0.556629216,-0.162976662,0.247173083,0.02720778,-2.875740818,-0.277953058,0.803379373,0.590049659,0.331333044,0.30271487,1.284951371,-0.906106306,-0.048973977
-117.871,36.4878,-1924274.217,108995.0499,5.709677419,5.744970561,1.802212753,0.713287553,-0.536190873,-1.211591086,2.08582049,-0.293385214,-0.81416896,0.658505244,0.560181151,-0.150428473,-0.071975398,1.030860998,0.166120847
-82.1641,36.608,1221847.793,-10847.17681,6.545161313,5.886486423,0.298901043,0.077928436,-0.098812584,-0.251868347,1.870042074,0.214058034,-0.11994731,0.398103187,-0.101655964,-0.567534511,-0.055074876,0.602850205,-0.239383358
-83.7369,36.6084,1083769.83,-29882.21418,6.239999994,6.4962748,0.181832754,-0.047866491,0.006890697,0.407213029,1.359799546,0.238590415,-0.037716258,0.48393601,-0.108030356,-0.563703823,0.267516541,0.372644852,-0.168635264
-119.733,36.7264,-2078210.08,174172.0551,7.896296298,6.473262424,0.370174143,-0.350447032,-0.121458465,-0.324468296,2.008715515,-0.136338071,-0.114221564,0.66942988,0.713870756,-0.091810198,-0.034831798,0.753589859,0.039309621
-119.773,36.7854,-2080003.066,181451.8751,6.369230784,7.143009498,0.341216727,-0.389220823,-0.120171168,-0.325524727,2.055960748,-0.104163099,-0.229969339,0.667796538,0.717994597,-0.088053255,-0.034138367,0.746322708,0.036297475
-119.716,36.8195,-2074176.417,183907.9361,6.641935464,6.909429447,0.384054143,-0.375769621,-0.141533537,-0.360433118,2.054290695,-0.067592808,-0.128078755,0.670843269,0.716841698,-0.087595236,-0.037715775,0.7545968,0.04094072
-76.1812,36.8419,1738266.713,108169.7342,5.877419406,5.986540747,-0.176844737,0.121153536,-0.065605414,0.069103986,0.464217789,-0.134959217,-0.271150561,-0.036336878,0.157734467,-0.380299847,-0.455912154,0.853766486,-0.364637277
-76.3014,36.8555,1727562.519,107468.8497,6.440000017,6.476201095,-0.155618728,0.126063893,-0.065326057,0.029805943,0.524930437,-0.139976178,0.072119836,-0.030350779,0.15218994,-0.38189859,-0.497796094,0.894337036,-0.367628939
-87.3233,36.9117,764782.5354,-30986.54687,7.763999968,7.008896304,-0.174868741,-0.009565123,-0.016751862,1.799555586,0.056581216,0.154763877,0.245605843,0.607156701,-0.045525201,-0.387263697,0.789241716,-0.354066709,-0.16148927
-120.034,36.9533,-2097645.887,205408.5926,5.685714313,6.223495843,0.204451065,-0.538871013,-0.142011361,-0.256439131,2.239652654,-0.098089755,-0.528261011,0.651791368,0.733540911,-0.073439896,-0.024425205,0.699510848,0.014363007
-86.2149,37.0493,860568.7002,-6162.573902,7.50689657,7.586721981,-0.061006188,-0.074225706,-0.031569425,1.464573311,0.409708432,0.142107488,0.300038951,0.580363684,-0.099423661,-0.477351931,0.641931168,-0.120155721,-0.156153675
-88.5725,37.0582,653636.9946,-23952.62547,7.546428544,7.795580402,-0.319422917,-0.046703345,0.002608021,2.360574191,-0.397388872,0.106742449,0.738723383,0.655971102,-0.003440058,-0.303489384,0.904564046,-0.569371655,-0.175945704
-84.6115,37.098,1000302.457,14959.43573,7.106451634,6.559009785,0.133388646,-0.130058369,-0.02118114,0.888262801,1.11231665,0.188299151,0.038921113,0.544801716,-0.145721695,-0.559729459,0.383075465,0.202936368,-0.156819513
-76.387,37.1037,1714463.699,133136.2314,5.459999971,5.418032862,-0.191009055,0.185285905,-0.047529142,-0.02539267,0.473058255,-0.130365379,-0.629372691,-0.026006227,0.155542104,-0.385964628,-0.542731836,0.936276581,-0.369758861
-83.2093,37.2833,1119974.152,51198.99648,6.026666673,5.897178524,0.306097846,-0.060905215,-0.025295352,0.342052013,1.795980526,0.270317346,0.016687037,0.51070669,-0.176478454,-0.590726755,0.117756912,0.393538554,-0.190680894
-79.8845,37.2834,1408592.655,95446.38676,5.969999957,6.428920757,0.405973848,0.316235681,-0.065770898,-0.965340419,2.116875645,0.099528923,-0.314139984,0.18910733,-0.05276508,-0.452453738,-0.801515094,1.152767865,-0.334215671
-80.081,37.2979,1391308.396,94153.58831,6.199999965,5.446743202,0.428636093,0.299585228,-0.0546854,-0.93908037,2.162018154,0.121770292,-0.458006396,0.209261198,-0.065912345,-0.461793111,-0.763699711,1.11636145,-0.326186553
-120.48,37.3083,-2125581.264,253809.4668,6.022580654,6.269120166,0.008471059,-0.795466238,-0.239334644,-0.171153934,2.578244723,-0.069944874,-0.415517531,0.604581981,0.749072982,-0.041692928,-0.009422619,0.604496965,-0.030671259
-79.215,37.3327,1465542.862,111012.6077,5.991999979,6.437104411,0.330683906,0.338420293,-0.059056272,-0.981816113,1.907175203,0.015019364,-0.36149945,0.130815294,-0.01207019,-0.426231735,-0.914478654,1.258488618,-0.357140897
-77.2592,37.3444,1633950.363,144196.1733,6.19677419,6.1519867,-0.057998214,0.290017559,-0.036451353,-0.427710319,0.89155679,-0.133238922,-0.123243655,0.017783193,0.110265288,-0.398068861,-0.816959647,1.193953162,-0.384177222
-121.895,37.3485,-2244262.652,290690.3149,6.337499969,6.38708685,-0.438655756,-0.983645109,-0.29236317,0.287154405,3.227370536,-0.941960495,0.235423834,0.439591125,0.743039338,-0.014799972,0.060555908,0.380061713,-0.154241928
-77.5936,37.3575,1604881.401,139937.9142,5.967741912,5.557903395,0.020383605,0.297598133,-0.032794441,-0.560939315,1.096023912,-0.130137743,-0.174053569,0.034160602,0.089910042,-0.400790729,-0.882880837,1.252031473,-0.3851102
-97.3664,37.4769,-119690.0892,-1728.332573,7.013333352,7.241223843,-0.278315449,0.72149332,0.749821929,-0.405155284,-2.099371957,0.588204455,-0.092846855,0.337826172,0.151352545,0.368031601,0.559911754,-0.129242951,-0.085954697
-82.5353,37.4826,1175451.322,81460.99169,6.070967717,5.733176068,0.395435518,0.005453841,-0.019940087,0.054849621,2.090380056,0.293625634,-0.19962228,0.476302103,-0.186142223,-0.581826329,-0.060000341,0.496206069,-0.216209733
-77.4003,37.5565,1617183.889,165095.0531,5.891666651,6.234236131,-0.05689835,0.328666693,-0.017878471,-0.511358578,0.913141708,-0.131957694,0.008682911,0.025759022,0.103286411,-0.402879266,-0.871749111,1.245860855,-0.385903976
-77.4693,37.5909,1610513.94,167705.2562,6.896774184,6.518864504,-0.038155377,0.322555358,-0.009525212,-0.534773352,0.955225713,-0.138865761,0.280096045,0.02936631,0.098952981,-0.403960013,-0.889954854,1.262316087,-0.386233552
-120.994,37.6422,-2159460.227,301557.02,5.649999917,5.725065276,-0.173584304,-1.022372908,-0.378633692,-0.072874664,2.931152233,-0.144347621,-0.773316131,0.521642209,0.743801131,-0.008301385,0.00515827,0.491167661,-0.088865235
-77.5664,37.6713,1600444.433,174905.7491,6.065517212,5.761911233,-0.025591992,0.333087716,-0.001283079,-0.581457246,0.995093103,-0.139976913,-0.082733782,0.034672606,0.092774433,-0.40611444,-0.917912376,1.288144679,-0.38665748
-85.8526,37.7056,884474.4511,70308.11749,7.099999982,7.260037851,-0.044128885,-0.271210791,-0.191644431,1.662279803,0.470479251,0.005034207,0.074213521,0.605112049,-0.154793208,-0.531666583,0.605909038,-0.125250217,-0.168453889
-87.0753,37.7808,777445.3797,68002.79533,7.553333282,8.184212194,-0.206349672,-0.193604117,-0.113637174,2.296116343,-0.166717034,-0.009852202,0.784786717,0.639857034,-0.114778785,-0.472171079,0.803544582,-0.39348904,-0.183598633
-122.026,37.936,-2237524.137,357181.276,4.72592594,4.569179769,-0.379721592,-1.165366211,-0.580915227,0.195870193,3.391407344,-0.713325475,-0.838147803,0.340494932,0.699837497,0.023907605,0.022684607,0.326581288,-0.191083285
-87.5323,37.9744,735812.7638,85972.29145,7.851612883,8.142479247,-0.256268645,-0.176952607,-0.083619029,2.659411338,-0.46364154,-0.044435708,0.992488769,0.658930314,-0.103186519,-0.453833265,0.885873833,-0.508295604,-0.192824684
-87.5772,38.0133,731535.4414,89968.46054,7.723333279,7.686821968,-0.260907694,-0.180146141,-0.088196857,2.704998349,-0.501425394,-0.054145105,0.472986069,0.661269575,-0.102476786,-0.452752061,0.89573912,-0.521350139,-0.193972177
-84.4976,38.065,997173.1589,123744.4085,7.216129003,6.723172013,0.169594848,-0.341689577,-0.26337114,1.196938453,1.202578741,0.029864142,0.444895626,0.584988886,-0.201420856,-0.575767281,0.396740714,0.049157688,-0.17343059
-78.504,38.0766,1511670.963,204170.85,5.371428583,5.766088827,0.168596053,0.339476059,0.027315004,-0.905216962,1.508511357,-0.110966821,-0.36929571,0.088357336,0.020817472,-0.417808845,-1.072158411,1.407650902,-0.375333564
-86.9832,38.1675,781338.2433,111907.2747,7.319999997,7.228488241,-0.200560602,-0.292214132,-0.224862271,2.473604836,-0.280122484,-0.122181782,0.609906728,0.647527295,-0.128257926,-0.489564693,0.820417791,-0.421718296,-0.187321339
-85.7119,38.1936,890780.933,126002.1802,8.764516061,7.671214806,-0.02489669,-0.411804261,-0.36426768,1.825392734,0.433456105,-0.128678258,0.95969013,0.616317937,-0.171683581,-0.54306683,0.616631806,-0.177695289,-0.173837015
-85.6545,38.2288,895302.5825,130463.7583,7.428947348,6.96610401,-0.01507329,-0.420472232,-0.37428828,1.813067484,0.459653886,-0.133296523,0.506864913,0.615735573,-0.173736277,-0.54485777,0.609831859,-0.173254127,-0.173815157
-82.9881,38.2389,1124604.304,159926.0878,5.72903224,6.077507793,0.39992885,-0.180076865,-0.127133474,0.478075801,2.00153364,0.19452091,0.03765889,0.520630758,-0.222366568,-0.576155057,0.056992152,0.290645835,-0.205078862
-104.598,38.2761,-744049.4204,120666.4473,3.735483862,3.764461673,0.183133633,1.710790881,0.457041116,0.393862626,-0.603513537,0.05695492,-1.398092257,0.564939754,0.386417911,0.291618668,0.197809285,0.836156951,-0.327002873
-85.7401,38.2777,887333.0716,135109.7333,8.134615385,7.870979222,-0.028707004,-0.432893083,-0.394139851,1.873876716,0.394496572,-0.153065257,0.868877203,0.6186226,-0.171467291,-0.541834472,0.628009155,-0.19671032,-0.17473842
-85.7413,38.2882,887102.894,136268.5823,8.675000072,8.521366136,-0.029222754,-0.433608605,-0.396185319,1.878521895,0.392018565,-0.15365288,0.868856986,0.618844308,-0.171483074,-0.541738162,0.629060692,-0.198658694,-0.17482833
-81.6212,38.3463,1240069.974,188845.9695,6.561290341,5.980649407,0.530383871,-0.008422357,0.005598015,-0.255910493,2.384333491,0.20461791,-0.064698875,0.393948393,-0.200072351,-0.525583916,-0.415101071,0.682266388,-0.251373931
-81.6937,38.3662,1233530.27,190107.592,6.590322591,5.86142006,0.528475633,-0.023515174,-0.002035412,-0.21322401,2.374949864,0.203095721,0.204039325,0.402032181,-0.203172825,-0.528758868,-0.388409166,0.655661763,-0.248673471
-86.9297,38.3918,783564.2758,137374.893,7.483871014,7.161250783,-0.188882818,-0.352662738,-0.306074363,2.557453799,-0.344833969,-0.195932753,0.368362968,0.650391911,-0.132248246,-0.49513028,0.831017677,-0.438465939,-0.188029795
-85.6641,38.3938,892467.5899,148758.3049,6.445833325,6.367785845,-0.016737687,-0.456083757,-0.434692355,1.879999579,0.415287336,-0.170923134,0.190570558,0.618859626,-0.174011626,-0.543286652,0.624942621,-0.202637313,-0.175119192
-82.4324,38.4102,1169580.967,185646.6732,6.886206898,7.039286733,0.473991924,-0.125641793,-0.081961903,0.205779329,2.204717159,0.206916794,0.32949314,0.476738138,-0.221485968,-0.558171699,-0.118569099,0.412323012,-0.223243316
-82.6404,38.4593,1150998.621,188555.4597,6.716129103,6.182206616,0.460458891,-0.174949098,-0.112936605,0.332021682,2.126338234,0.177700223,0.044547833,0.49418483,-0.224107587,-0.562747832,-0.048146233,0.346881551,-0.216961429
-78.8195,38.4775,1476632.47,243399.8861,6.022580585,5.775910531,0.24103062,0.27599313,0.038353953,-0.949449612,1.64934579,-0.149619684,-0.240731965,0.112433911,-0.011773934,-0.427189833,-1.12017718,1.445983742,-0.365292409
-82.6592,38.5081,1148624.227,193743.9497,6.578571362,6.19353441,0.46098468,-0.184687553,-0.126553362,0.353200692,2.115810391,0.169330865,0.523761851,0.495400169,-0.224629369,-0.561821676,-0.041322503,0.335123492,-0.216670966
-121.493,38.5684,-2174029.809,413104.9089,5.148387086,4.704143843,-0.219519458,-1.334475773,-0.717253016,-0.190785153,3.011811103,0.233673832,-0.291492044,0.294798564,0.652177348,0.061157177,-0.040858938,0.353602265,-0.172583378
-121.504,38.5933,-2174205.209,416047.6579,5.630769262,5.595878966,-0.220454903,-1.340806291,-0.720814181,-0.196306771,3.005453197,0.248787299,-0.297486617,0.287623949,0.648580393,0.06277461,-0.043088985,0.351280547,-0.174467565
-90.1605,38.612,503395.3988,140105.8481,7.920000013,9.282840721,-0.290504806,0.376894896,0.481695342,4.255230824,-1.682812594,-0.082128767,1.232336217,0.759413926,-0.030259784,-0.314646401,1.275798949,-0.943545035,-0.231267716
-121.368,38.6138,-2162282.624,415160.6905,5.251898738,5.196466669,-0.198910676,-1.346280133,-0.699481296,-0.265885993,2.924294157,0.398453213,-0.402875068,0.302599491,0.651184553,0.063720841,-0.045922337,0.364779411,-0.16332435
-121.733,38.6612,-2191214.371,428643.1146,4.373333359,4.430506027,-0.248759775,-1.350777101,-0.768832601,-0.121317543,3.090568394,0.086735397,-0.540205552,0.238804527,0.630036172,0.067221564,-0.049173968,0.3267,-0.196340418
-90.1448,38.7006,504135.6362,150101.1283,10.74482753,9.293190531,-0.272337835,0.378650542,0.479213674,4.298546405,-1.71146333,-0.101109149,1.36825925,0.76033065,-0.033863949,-0.321705374,1.282913773,-0.946957895,-0.232054995
-90.1397,38.7045,504547.253,150564.4994,10.16428557,9.759563311,-0.271906202,0.378429165,0.478971772,4.299598941,-1.711047686,-0.100521672,1.368223722,0.760221221,-0.034132256,-0.3223044,1.282744684,-0.946695302,-0.232046818
-121.265,38.7464,-2149806.595,427162.2609,4.99285715,4.046857677,-0.177613122,-1.368347651,-0.683644923,-0.359953114,2.7911429,0.603558938,-0.792751616,0.286270924,0.63747046,0.072092326,-0.058498165,0.369083473,-0.158970051
-82.917,38.7546,1122778.147,218025.8312,6.400000007,5.689643277,0.447676304,-0.266949991,-0.216281529,0.548792499,1.975292238,0.10206496,0.445299074,0.513253786,-0.224935394,-0.559936286,0.049469463,0.230440553,-0.210643328
