ANN_Q1,ANN_Q2,ANN_Q3,ANN_Q4,AGWNN_Q1,AGWNN_Q2,AGWNN_Q3,AGWNN_Q4
445.890675330481,330.741014570112,792.910525950475,1167.06276995454,116.36110241942,94.5288396912588,119.730893926851,271.951402091126
446.22565209962,328.88632025364,796.722640006099,1153.70106157284,115.893746854681,94.7701288299984,121.983848327496,262.766469004627
449.685821759809,332.774745097325,807.593861336844,1135.30834627574,114.291027692637,96.7041688377795,124.106065103154,277.267621212175
449.340539075363,329.528741890342,789.820269719278,1202.58630223266,115.328352454301,97.3737688869817,123.777225889496,269.64205394627
451.345567284118,328.540944767372,795.026698248248,1189.15545666594,116.236120555956,92.8096785543827,123.249260857635,270.475086640678
444.62128280501,330.086622566033,789.754438451139,1129.76010314338,117.10691152724,96.5206732092532,125.869159760986,266.93214482676
444.5430714137,333.658590313444,790.412288335617,1142.73809633687,117.673803885935,93.5356682949085,121.701607673299,264.554124786754
444.653189085158,333.286251332601,789.534117133896,1140.63727464951,116.199934112392,93.3921156005117,124.317016317921,263.207407084389
447.0230441617,328.38179695556,794.034202794834,1142.2898504071,113.456766365826,91.9654152412034,123.36278263461,276.15745747237
448.838829362896,328.234972564511,810.548942112007,1125.77401615928,115.510574498568,90.7936295847819,119.356708743272,263.129050825376
450.636952719555,328.61222385599,789.481657827789,1139.34228781643,114.024228134015,93.9717946873845,121.941221966398,263.795526721778
456.900606049953,327.857595751234,795.438338149483,1124.95680230937,114.735628877516,92.7646357576865,121.192252779808,264.437289113538
445.662490191078,327.883985352579,790.697476354329,1130.65972652599,115.001531001549,93.1765267777028,123.220754152995,357.322323654087
448.201887726688,337.907622246696,791.255984915509,1124.2829445135,115.13561613884,93.7701948299514,123.870474314883,287.662091568707
448.5428778387,337.119772900425,790.050648142188,1135.32947966066,114.464851219191,95.5166441857265,123.107377047902,268.267075997681
447.142009933767,328.709067593866,793.542726813032,1128.46228344015,112.975890409134,93.8203629374073,126.728466989356,268.567818554399
445.997769104954,330.097294400133,790.305122633601,1131.04024388993,113.073522642734,93.5892196416799,124.294123470613,272.140103097724
448.395633652073,328.327698107894,789.370225773977,1131.51332036241,116.289990935404,95.4494282509235,119.628083952177,272.538034177285
454.810291060998,326.821382096176,791.58159438721,1124.64074342918,115.127351019527,93.0815337240406,123.071885816402,269.885885603434
445.759949619789,329.458329813024,808.095123149669,1160.25227733137,116.478164222817,93.7186187445643,121.62731051071,274.765163496624
446.890174582972,331.925446151633,809.570610672799,1154.90443905965,114.215601093569,95.4003298605939,121.297092477851,274.556213315702
446.050492777295,328.629684571109,794.843106724082,1125.48904371733,112.423606421115,101.026663844114,124.805203480204,276.15547773069
449.765004784557,328.109418605985,796.558860025971,1149.76905093606,114.301341365035,95.253554543765,123.407871529032,261.481561357645
455.535498601134,329.818255301118,795.069992499287,1122.70966570619,115.277297108072,93.053105118878,119.661981419032,267.662390057953
446.83595777656,328.664991663099,800.889386666841,1183.24514477895,115.900900670028,93.5271289994396,121.834424662206,268.154194874294
446.351957894423,328.406849442593,796.64441677102,1131.09274359988,114.259709109732,91.2193754486704,122.216249190056,262.549889952984
445.337684404797,330.542806699098,796.927230755608,1123.6241914277,113.42614139454,94.315191760729,123.748209390211,262.182168191224
451.767865730731,328.171352977122,794.97268790106,1119.91602558095,116.53559576313,92.967477141143,122.340562121149,267.18721735568
457.620164811279,329.870102227806,789.360896514367,1118.02064949924,113.26068771029,94.243332762129,128.563808766373,264.339071579522
447.425115931236,345.369738190594,791.995644020853,1120.18824577094,116.288186662655,94.1359674005341,125.48204926614,265.274529108577
445.796830723657,334.751856865616,790.891559184584,1117.57536076587,114.228321300327,94.2109871184422,130.05480159346,273.415883899811
446.960074874521,331.1265453289,790.342934856583,1131.78982313719,114.944762234835,94.91905816168,125.185332580021,295.28124278566
444.328492574769,329.528682912689,793.565787163835,1126.70603966411,114.933941206147,93.2456336882587,121.127307926421,289.434988241008
448.914587985832,327.386535853682,802.963620607072,1121.28387380945,115.787439461341,99.0085732270198,128.213107418612,274.240123260644
445.804702214558,327.704785348515,789.228837448453,1123.12031223679,116.474447471538,97.8231648873647,120.414463992489,268.689109104979
446.64457183498,329.307757912484,789.729980529492,1118.94193497035,113.956447374016,98.6944980568836,121.639956994116,264.765866641164
443.696913505728,328.76100783064,789.981572036233,1137.95489416936,114.62577191961,91.9955507431361,120.129166023219,280.291004389225
449.229383233737,327.447840594119,791.223177099768,1126.41039109538,113.471106433577,94.2912658911138,126.003172949898,272.766634413382
448.953299576549,332.774432742676,803.063101868173,1160.0724466317,112.904101611595,94.9106166512237,122.385990089974,277.097816939164
454.050880898925,326.175802908868,795.889349205746,1128.09016900376,118.356798794786,91.7289648908037,123.769539358779,277.213756600762
451.046909032615,327.411005340192,790.601694130627,1145.66529438538,115.909328010073,92.1920072619913,120.902471829264,267.723746117603
447.549651434812,326.713826866446,791.998908885829,1146.18940840458,117.841556147122,91.4550437691736,120.481067295572,264.659010415774
445.286615743411,326.355327663085,793.681869180518,1152.68413274374,120.63495076428,91.9733550270351,119.88744941407,261.614610805208
444.680699097773,329.160854916769,790.332304974594,1195.17447109451,117.4439255781,91.2508718744076,121.602887838938,260.095834161163
446.585747965981,327.578414422732,789.208811059895,1136.58332452239,119.352556972307,93.5216235332742,122.214525619237,279.890431949611
442.962695477248,328.132808860759,794.756556100053,1182.24362291674,115.94864987329,91.9842318678436,126.500589015293,273.283012983801
453.091040547381,326.538094689354,791.887721887516,1117.59207543734,114.527071502074,94.3773374067885,120.513633138443,272.39466692327
449.460357258091,327.541698368677,788.97468218538,1115.68117934038,115.843152524694,95.4938257221828,123.956657627511,264.06734019338
450.034684361108,331.368872109581,787.531086555899,1125.40598180492,116.099837678007,91.9187691695442,123.959297689225,362.500134747061
445.367157249334,326.429926884197,793.812378535536,1112.84079751889,113.840181436027,95.0670062871299,121.717725046371,280.17864901619
447.724053552471,328.939647041628,790.727871126121,1114.81298418706,114.425216042558,93.4828856018092,120.762131635955,281.197053269796
446.030801907941,329.735398605527,792.591748481458,1121.86879900649,113.503604578048,93.1975049030197,124.263548719203,274.444599895031
443.473244113081,327.000692790888,789.910560010899,1118.74188196247,114.7482171811,90.5785325252192,124.912794992636,265.845963366907
443.737172876447,325.36968869416,802.06188856656,1124.10316408175,115.463084020775,92.0685297225684,122.848478365919,275.02947272469
444.857299600423,329.298645116518,787.763507946499,1130.11938583451,113.791089016292,92.9967959692371,122.471971947848,270.148223433931
445.87542513514,326.736045316233,787.099400835817,1118.21843737335,115.303234835278,91.1015730081596,125.10423623202,259.279052270181
449.355515687919,326.072717414154,792.346953632971,1115.10117315316,115.031576726265,92.9514831827325,126.242083133609,268.866202591429
445.258912749055,328.870521554683,787.825633526863,1169.6520327619,114.712234064164,92.4052742197181,129.592726945972,264.278704275451
443.685087331498,326.861790810023,817.722286228302,1117.61271348223,116.041022472527,94.613134455776,124.184195054031,259.361770505505
446.39537538746,328.670658815941,802.376963657403,1163.58707663667,115.08989157025,94.166208285701,127.748886572515,258.784075990873
448.07993274653,331.100873822186,792.512285982505,1112.99874741893,113.436603185099,93.9751970381989,123.842871786199,266.94440928491
446.213164691164,328.16988497144,788.582931237322,1112.88646940648,114.286704851989,93.9869755258281,128.346472102979,273.77278040733
445.38393134259,326.058690883171,813.644431424049,1114.22466011491,115.402127984989,93.6489037514154,125.677218205539,267.784429964431
446.340969305381,327.368981130655,801.847924867091,1111.88033907688,113.341790399706,91.5053658073977,128.815756717012,260.688860576785
444.349610104783,327.261400957507,790.408224986247,1133.32583298364,114.548035718819,90.0606622199913,124.699464957844,274.086785900755
445.553915282804,325.391622903526,790.959875725969,1167.99524651005,112.011483640596,93.1748175948483,121.097745144963,271.72124306783
447.684170130379,330.376783574411,788.833589347602,1114.5063346559,114.571159217311,92.1389372812323,121.827082260381,264.208557871344
443.528924354162,324.752540484916,796.786947398169,1111.56579378206,115.221549920239,92.1135421704068,119.334276296405,267.221613499482
442.794229750309,328.37687705676,795.427430021482,1106.72223725957,116.63894796885,92.2297354087711,121.650864273142,273.010546006689
444.418313333017,324.896782231639,792.38260648717,1112.08224419322,114.753755519721,93.1310156727597,125.989612500663,265.625569432895
441.917304529988,325.534653256795,790.922578419959,1115.34108098541,115.061368530669,91.8466097805526,120.148989661549,267.45575320859
442.526122087345,331.542345260446,793.814749755868,1114.9338246504,115.605734380805,93.5077190507706,123.270284176649,269.258216642759
443.569362252108,324.976158271478,813.237840289133,1114.81877600277,117.568016455611,93.9034429679718,121.938700956017,265.431163872678
441.044127254302,324.425850962037,806.811369812641,1108.27877021288,120.627943745129,92.3020257363344,119.708026130339,274.572583912355
442.029986877597,324.744152360955,787.97792254451,1118.46461173563,116.404683696892,90.7152587433232,121.595970679928,267.934595711109
440.72124066601,326.124109067293,791.653696182622,1182.60822713299,115.459001647902,92.392173782375,119.157296949842,263.387599992679
443.091057089662,327.161954328333,786.992738091933,1181.69629172549,115.348432670287,92.5787050679871,118.475417232449,264.496954992249
446.56191169427,325.532805491269,790.285801352733,1187.17227804494,113.449478268658,96.9703849063955,120.151717602069,266.07703247094
458.039676222984,324.876357532675,787.109795171977,1112.20756394728,113.892900592596,91.2873232779148,120.491295372827,274.733562078746
446.352749234444,325.842704032638,796.365223783528,1132.44087808684,114.171341168167,91.7458975892405,120.005567098282,268.818950313655
452.258333543699,326.786317807935,792.202540324465,1134.70906349952,116.493778954039,92.3695770083935,123.183384155721,259.682188398564
446.798024346678,324.11616092723,811.026987706472,1120.31615288095,115.528588214585,95.8355908838966,122.872870614321,257.370216915112
444.005389572137,328.396953426602,802.648097192947,1128.87722923088,112.486044919313,92.9145142309716,123.276240731293,257.709298173842
444.540293501766,326.539219509232,794.619252592806,1130.77732435718,116.640916062333,93.3269345264968,120.52829958248,256.877611335563
443.896251682119,326.907355747602,800.606826630572,1108.81957439488,116.196386246219,91.7241338328033,119.643969229696,260.866981883301
454.141466600277,324.590783247651,799.718537761461,1106.59323834514,113.965341902058,91.9060248049894,122.655479290017,256.97431178994
447.575094825236,328.530761421784,786.605891503815,1130.063346711,114.609966150534,91.7768994324725,119.348358671347,266.490966129884
446.577668818818,329.475215446857,791.177899467123,1114.84480403008,113.363193288463,91.445822120425,121.750092992621,260.674565050145
464.209402433929,327.081188802385,790.937215130984,1131.55230156806,115.459126316493,93.8028400664678,124.477387731619,259.792555179743
441.9815307529,325.092332110086,790.193101023384,1118.22041846567,117.281576494023,91.5265530704914,124.524763099031,261.60363399403
444.660924578567,328.246883464512,798.748140833219,1109.93769290177,117.423797317351,93.829722043379,128.820082116117,261.009377525593
440.609698922536,328.905317692265,793.660665132041,1107.10033326237,115.354775022372,91.4006790163844,123.705442229308,267.242141629225
442.321746797401,328.139716245891,795.191046762091,1107.6197535847,113.9135704298,92.8931941109249,120.458527518083,287.440461691588
441.041250160663,325.839183649487,793.21187616921,1108.33965540361,112.400796459313,91.9689386363327,121.510524170273,265.101468280413
445.428611181744,323.50024470098,796.675560984616,1100.77013919837,114.192917216979,92.485009959841,122.973188399071,257.700624914562
452.21064904221,329.762635522939,808.847509482796,1106.18760845147,113.175744411986,91.2663359043665,127.011320710071,265.075849982667
445.814172594273,323.375419744655,786.781842547036,1123.66634874055,112.730306961006,91.5857372836774,123.804986840785,263.279031821329
441.923723088353,333.820134670947,795.83866128152,1100.60868913534,116.898477614764,93.5864373762521,124.53383223352,274.32069973606
441.542560514898,329.54107672124,790.901044143602,1099.43868686519,115.268750857631,92.0106387173499,122.457324890829,263.175909516413
443.322451625612,324.978457304631,788.561659538082,1102.08320302925,118.469851233382,92.0643922375362,123.207995680822,276.024389401918
441.482622259965,327.01631557595,804.385471490744,1107.81246222941,114.144779837318,91.0640760795654,127.467381662633,269.779451389358
444.827157804305,324.136986695854,787.305158306443,1144.91715393324,115.989744428439,93.2512643559981,120.882404571192,269.18278158598
442.391384971914,325.703046264071,791.568926167712,1099.0071907757,112.866837629086,89.8819257892747,121.344311692268,268.055970653243
457.932088548267,329.143597657362,792.098596020006,1132.53952605736,114.37588186357,93.8863857942662,122.143983638958,257.20779900258
439.502376896337,323.799253125673,787.87142510524,1107.65362155967,116.453607541889,93.6078620084496,121.906172972713,264.922971658419
471.151107092664,323.912416053448,787.129026113922,1101.03102299979,116.138835393448,93.4938104565803,122.265736783188,260.238052433204
451.775932905412,329.266319514141,793.369460507487,1100.8855672311,115.738792140261,97.03869662537,122.813843156503,266.233476377125
441.889848131742,322.955927554794,806.348090485468,1097.16749605349,114.750920238609,93.2598450997039,119.623749489051,262.459298193578
440.512559260717,324.552344487617,796.602761772171,1098.96433676561,115.756361764919,91.8562030123836,121.697565922588,258.928677153617
439.823262858358,326.695950910895,825.363845929818,1097.79525790601,117.90143926457,98.1766528002109,118.597857676555,258.699291684773
440.910005912277,330.446267044697,789.288236110198,1099.24353388334,114.025589694925,94.6575767423021,119.701773577272,276.78481275612
440.588607251698,323.147675626365,793.748879029507,1106.33925301685,112.144890876852,93.1664863690676,125.452434384053,261.957148015097
440.950557644057,323.754622670044,814.84856652164,1102.81694951877,111.912570026209,91.5063173021536,121.059483364171,260.696829690865
440.213009014058,323.862332827938,826.515722577259,1095.45483258836,112.717916778937,90.6593573889299,122.849043010076,268.564709014961
444.799329230057,323.316796710085,786.590619884753,1120.88916498954,114.590108500918,91.4896082799134,121.604409235579,271.061011841591
440.866998077884,324.272739961903,802.586744442004,1128.78883849711,112.602883329064,93.9483541253144,120.792274001966,258.824767487603
452.916235381836,323.819398301023,796.197448857738,1134.09190288265,113.145247885859,92.740659594432,118.80969407649,261.781248228941
466.870432541215,328.146454897858,786.475147172563,1111.0269305973,113.43617208969,91.5982565551805,120.062378790916,262.64800870654
468.885059196303,323.342819511354,791.479494856689,1114.99961363482,116.304656013692,91.1033740122908,121.436127076714,258.364890213837
445.957585640264,324.644760276818,794.267226531869,1093.46044483555,115.135369154339,90.2068864343177,121.223536579385,263.745754248546
444.022996974236,321.816619200681,789.62432614381,1120.25719239191,113.663754269461,92.688558095271,119.309702067484,263.657488626797
442.946593477233,325.971833535091,785.628748667811,1103.55740283093,117.675579736788,94.3373223655512,120.890326343065,259.343580874888
445.346651310333,323.831116626374,792.514723832079,1104.98618550354,114.074966871591,94.0496398997074,118.763736860733,260.780390281234
441.862957576539,323.92315940047,792.885242298818,1096.52870631864,112.643177592247,95.5466468328806,123.39119162058,259.877389187616
440.70723912055,324.743152120191,796.733188763692,1093.99296325363,114.5944900047,94.3477261560978,122.535916811817,261.149104284787
440.674582390486,327.204519524302,788.20589389788,1104.37852774097,113.382310751068,92.3187047956364,118.205767828321,264.600547998691
444.999062406793,321.563875188142,786.936798930768,1105.08222623113,113.20001933175,93.1257851616488,120.460292129433,258.557057695689
454.512269414411,322.348529580942,785.560183179458,1102.71103264248,115.348315550169,94.189649714341,119.518659368511,261.138029696928
453.435559604038,322.456048533063,785.509215411147,1120.70223073165,114.27054564203,90.3174649897045,122.784610549541,267.638757234161
438.399867968259,323.802126730747,785.397807040621,1106.2740582248,112.588970463095,94.988619202361,118.792630630868,266.748115123931
452.131447818727,323.258362840748,796.554536596181,1114.76804350168,114.469859810486,89.5741211169639,119.612163328381,260.105231760016
451.018688377993,322.031092306052,784.825888381142,1124.51844085798,114.636044303403,90.1531715197908,125.091501729638,301.069366511099
440.478990032103,325.266406095251,785.9703596821,1090.66770537476,113.108510177662,89.803200498288,123.554698291778,280.258334750293
441.041340646837,327.669756534208,785.880444625201,1098.41731846294,116.116604773156,91.8422769239171,128.787309460461,266.327463909185
440.966874112729,323.616065385757,800.26861977129,1087.76889560557,115.253502271211,92.8871048775474,127.256129325675,271.497064187528
444.797831427773,324.395252702297,796.301351614756,1101.85543571557,115.061396294018,93.371674268908,118.071227993483,280.201651205502
447.180040615877,323.771573173111,797.494718380158,1233.31036319425,116.342074767413,91.5981630422991,118.693248981882,267.332700367689
439.994973679969,321.456461518028,796.392649197405,1137.41306468315,112.891797554958,91.6963382628738,119.043732644002,263.518161354747
442.392935581178,341.44534921666,794.272124254417,1094.60672712121,112.334241651314,90.3055285225763,122.999455046722,263.35564196426
437.648199661558,338.602457839618,810.125102771577,1088.12059916297,115.862639221225,91.5872852276603,124.498085273407,265.95878412609
440.009537690492,321.217078065403,787.376276856508,1092.65664067413,113.106389629478,92.7128169793946,121.498356222503,257.123507227412
445.86339415028,324.53901887195,794.868816558874,1088.38729727249,113.018104271535,92.6974268273934,128.13137444444,277.390973905273
438.805016488544,321.130236380565,788.701025650141,1088.36150075751,112.37655997411,91.3852246928122,120.640300137659,261.598675350092
438.360085134255,327.701166626081,797.405488289125,1089.96628862165,112.58874465452,91.7567692392075,119.755075422483,267.880013710489
437.708779142095,320.698201204963,786.992060887814,1104.42905520048,111.986709411258,94.4431550083981,118.634333183993,263.457409735359
437.884530703326,323.908732822133,797.191065859925,1090.44227175259,112.966259898375,90.36252944955,122.40884304362,256.30441188749
437.165964424347,325.819874221575,784.495652474146,1086.63838410124,117.176297253452,92.9199899348714,122.175238143255,278.782536467717
452.264417250951,321.640061012423,795.043482023848,1129.1826593736,116.944692303114,93.0262541973564,118.337394999223,260.898696453859
444.222477224132,329.672890811111,785.823527641045,1087.95160828193,114.729267400031,94.4717474077643,123.091512919332,259.6136157387
444.667070568206,323.649098880932,785.617930550099,1122.51296141466,113.422885527066,90.8702148063817,123.471499378996,266.565726230756
445.778548103695,320.31192808207,795.14611227892,1100.18218742186,113.438162495003,93.7445941016585,121.377609443396,256.334917011061
438.92178151085,323.234398926181,790.372250895363,1086.563820001,111.84465262645,91.4136629458954,122.785543252788,259.999033896331
441.179115998121,327.833529205224,796.726514025309,1106.882508213,112.741021486805,91.3648600909966,120.683609433606,273.259954557062
438.011048142048,323.301206280997,786.670282059083,1095.39251410102,113.249134554675,91.3574199564,123.064954157469,270.656734898939
447.486766999304,331.596137325531,784.714134495636,1115.25409992173,111.630757393564,90.7560482731838,124.338197825459,259.0377602587
439.089102554572,322.704226616528,787.82262546903,1085.23227300202,111.728676370764,93.6982175636115,121.723215896148,263.054212087518
439.687268133592,329.250067377081,791.044092014004,1087.36085605573,111.163509847197,93.122357638929,119.626235526342,265.787730459667
441.263321168812,342.163240803564,790.401911566633,1292.82032203731,112.78338034119,91.9331735620939,118.930692868627,257.273014734101
437.539222302237,321.053001991952,791.815818332175,1141.96070266542,115.27992662681,104.428256066324,123.362193727803,265.291848083199
445.802552815067,331.566152358298,789.475765143355,1092.95556387148,112.057679443117,94.6235922508243,122.258381006504,258.694527312153
439.700024557567,327.709141012054,791.011564445497,1090.81078079612,113.058941066333,91.8198427541126,120.985942362307,263.533747570865
469.620042673769,323.413046818589,785.782542874288,1093.25669275999,111.976629977113,91.0119433338337,123.291536696794,269.346281887085
439.144143390875,324.451971836304,795.534873512296,1141.93219108077,111.474795057501,91.4932595464919,121.507933737213,265.050284992075
440.469528858613,321.573093203981,784.783552797229,1086.49530984719,114.665254967015,92.520786249191,120.179761852845,278.483100820919
453.320571314084,335.911431474269,784.314795941671,1118.14736751441,115.625636620964,94.855769629072,117.564687941124,261.880592022806
448.770875758176,321.125745080945,786.377752850548,1089.3394087357,119.935425573149,91.9908446961686,118.41362661145,265.465329327046
438.306591602915,320.849352242459,783.59538293691,1171.36145455157,115.330298471325,94.2421755351015,118.802725716954,263.969096605282
436.941162830215,319.921089503448,783.49254098913,1080.37562312996,113.172578027866,95.5230177388703,121.79489288683,258.990606141227
442.88564602254,321.82296762536,783.434623904962,1086.99613567526,112.890144333898,94.5399443315649,119.676192835634,260.451231097927
441.030241311159,320.023475887658,789.216354208555,1080.81174964751,114.873684373995,94.9747733297588,118.995247773462,257.423194139426
436.505951330869,320.332325873746,793.57535281735,1082.78007309729,113.387759045155,99.2531104994947,119.875014376065,260.608479462307
436.920219727674,320.235032482309,795.528575455915,1082.26978050055,111.063787763496,93.4532551602464,121.79305260558,261.711184455412
438.915405125919,319.909375985112,787.145284641087,1088.96128667807,110.982832973187,93.3459843713949,123.227855884013,254.597466981388
436.036189025597,325.129284583335,789.085236777801,1080.1326573346,116.368182272417,93.2613649688224,123.737638721501,263.84627979207
441.5613102254,320.459788886047,818.560636781925,1096.41302573733,112.793849523473,92.848494180959,118.824579698145,262.504263965137
437.681959873344,319.72262092148,786.232976299012,1117.06874484936,112.450236457904,94.2398813622477,118.782655072131,264.40913784148
436.773496742512,319.754338808841,791.975152776283,1163.11308393363,111.957735600082,92.3508257211755,117.975103629466,276.022766699643
448.904708566406,320.21397868813,787.343147017195,1079.09966040834,111.881255920651,92.5423825313452,119.051332153924,261.524714239854
440.050169751652,319.724937009008,790.192021676886,1085.59193025557,114.648377622474,93.9231706244963,121.409073978389,279.159951726536
440.490926240286,320.80259331142,782.638806632958,1077.34380802809,113.303528072561,91.4598715656789,122.181112783235,267.544154005522
442.609321547659,319.306921386466,786.107416721446,1076.70659267033,120.14592340957,90.2299749986552,121.847694644253,261.548868343506
436.730992568394,319.219492638899,784.879152060945,1078.21491858704,118.808768046509,91.1244258002027,120.824192869244,260.191196058653
436.539418673881,321.769162749372,785.083663170874,1115.24558815636,117.088539547421,91.9315716482222,125.176419301801,266.849672035681
438.743892611564,319.957907607902,785.797516986245,1077.6288079156,114.777773935166,91.8508555714302,124.313942123762,260.129511841654
440.82899241754,320.187124333235,785.186549651659,1076.92333619796,117.432143682574,95.3238259636079,118.382712434973,274.530976193208
438.78030867792,320.177084299383,783.175440276272,1091.58414882537,114.283259171795,91.3730386789393,120.333685259706,260.476039465295
438.896430056643,320.201156097858,785.325921420573,1079.44650002058,113.931487626008,93.7022690350462,121.89674804845,264.253837591955
441.800640309905,320.970771517471,794.978410475602,1127.21768275907,114.722620866779,93.694201015247,119.813408838478,265.481653813703
436.137671631483,323.457394440006,792.023092472702,1077.75660003327,112.313945992924,92.2110679658415,116.730342503359,258.847782031201
437.131918067448,322.76411764226,786.74284136751,1090.49351380124,112.920825072415,94.204463391279,118.7430476489,261.139281218906
438.529796324593,328.123793651587,810.032716302733,1094.19490933693,113.976990994663,95.0829459439603,118.921570927084,265.157542117254
437.487935053329,323.994842487326,804.488659637139,1081.47034267627,112.520410058943,90.7266025874173,119.547672609701,268.196948610478
434.75924023866,321.202113886117,802.148243898321,1088.21767152489,113.370652557737,90.4921042388764,126.286268172374,259.816197952165
438.909059844517,319.33450224282,820.276495842282,1075.46895227614,112.752763219288,97.182240543241,120.474211130077,262.57368747552
435.244213910853,320.37295621049,796.049680315588,1083.4728981824,116.702709894375,90.5472800073714,122.932405499822,261.758664626053
434.552435143724,321.237108249641,786.494140009223,1083.54553057963,113.098893558082,90.7810294627732,125.508152621252,260.239137580064
437.869229057129,323.216876935552,796.423160229853,1090.41825321021,113.033461418352,90.9637757381463,129.422635450743,270.081251669187
436.400268105673,318.77056009264,783.995381160314,1107.05080039912,113.538414822006,91.4415127471753,130.097013075062,258.82226714604
436.188785172706,329.120890706725,807.766330035537,1086.32474467816,115.302612862869,89.9028928916559,124.008639252158,260.361048091517
434.413992861258,320.301455969299,789.609438585185,1082.72586828645,113.410786807835,89.8164423512332,125.646490083815,264.219416828426
450.818636257672,319.50426606738,794.673705963212,1086.68292299696,113.900398884197,92.2097360898313,120.279553294595,259.166801764184
444.955591153025,320.630075565667,789.480915754738,1072.63003687273,112.905144127518,95.9625557441488,120.383791070938,256.651350420873
445.648927922134,322.659562073626,799.424410435061,1071.28367105153,111.810640415744,90.7569400390399,121.967831821689,263.948248884924
436.36608121271,319.874000531677,788.995478532357,1071.4292425473,113.105548298386,90.7440847747935,121.911084971501,270.346503669326
437.017495847074,321.09734104235,812.555903659937,1089.49133281038,113.127019490807,91.8267914333682,120.505407944097,270.07693522853
450.725108353886,317.946815839349,783.795737069458,1090.59747314696,112.470736209772,91.185321826632,120.593306566296,262.533376243798
440.294638043401,318.219043648236,804.059899844101,1074.19590852998,113.503563634709,90.4591429407669,123.164912922911,262.277399293059
436.4387562622,319.327914326483,785.109107175677,1081.2122277669,114.860668857129,90.9667838287579,118.973692594252,263.445001439459
435.699146411739,319.125572488594,786.748857611622,1069.97902605151,111.363812872828,90.1534193288015,122.35115217777,268.092530321
439.264215225249,317.399148638096,783.108850365835,1083.21199497027,114.575116111439,91.9606249485177,120.39418380387,258.732885783975
437.360833894591,319.28638087942,784.798450916409,1069.50265497609,113.364675860334,89.8997421085188,120.99275097023,261.529316757962
434.730151040394,318.368249606021,782.441420944697,1122.83971444244,111.296918423233,93.1253080157311,124.742057411063,257.442183003829
435.171003963779,317.623749806376,789.65208645429,1113.80319684059,110.843213091933,91.9753943262458,124.236520635272,263.245747425577
460.900771948895,319.43100136239,784.808020175826,1085.52820062859,110.33257944667,89.4459140660479,123.183725459517,257.924440992089
461.243005465872,317.729046711608,788.410195174475,1081.50031411351,116.55647610048,90.9611617856668,122.009309711366,265.860647526043
448.323371910833,319.842113511807,791.449851574165,1091.18838188149,111.939163451126,93.1396332979508,121.602451884825,265.237973629979
439.603252496932,320.842595899869,784.046668502796,1078.78382501375,113.683273107778,89.9926941609484,119.801228652784,276.955468791572
436.816111293595,322.736685618428,791.946097935905,1078.81696577177,115.474541182883,92.3344413928623,119.454320995801,272.70384322342
434.592144548354,326.361044742535,783.229154056932,1068.19642308119,110.160456221411,92.3706777363901,121.823761595324,251.880260254029
435.273676786256,319.287492148855,793.680955905716,1083.0696894073,110.905960738224,91.6086782282641,123.596337294946,258.750129625249
437.188229233698,318.824384190925,785.69216112738,1084.05003014494,112.335171975831,90.7391987794575,118.417959471864,258.971261774718
436.131100418363,320.497192359915,795.124964999756,1127.74902061072,114.273017844395,89.428119499218,120.614123625363,267.466810763496
441.886645156498,318.070809493174,832.970550544734,1105.03627572136,114.583715682074,90.7707274695552,116.418459400807,264.107242232938
433.432025868795,317.025227725561,792.871466154282,1072.94459363299,110.911035529162,90.8668951795603,119.147944082682,257.063167233418
437.591503441636,319.024886675557,784.380823945977,1069.31337877156,113.412024991488,91.1436693910457,119.678180105517,263.402676481243
441.711378024975,320.351594467106,788.324188553131,1107.03225711179,113.74913865233,89.8823688018814,119.39364141241,347.043391474874
433.848553313826,317.057978293737,794.864217387363,1132.96273174005,111.914295511514,91.3730002627111,122.538171047279,285.084219180534
437.094752982217,316.732685963054,783.38648611708,1066.76053626502,111.823394822415,90.2621402255569,118.613843010585,269.220153781739
436.186055116677,322.340775352317,788.196203334745,1071.39688165479,111.030073342616,91.9971993326211,118.803074080258,260.577490718487
448.827240601859,320.88879936379,788.149412921473,1073.59973106391,115.705944823178,95.0276367602607,117.446876998231,254.920859749249
432.962712850196,322.881999041559,782.833338030485,1064.38037979777,112.621389381442,93.9682304397761,118.648541414377,256.668703114796
434.087111546053,317.705268658096,783.24211964851,1074.58218779973,112.338866274071,89.9519117539456,121.327590740847,254.7089507698
438.782478366701,316.784789820348,782.115460567425,1078.13695589714,112.295596553263,90.4914135259519,123.146204338374,260.634334416308
437.480716057494,321.517752447567,781.894686723758,1067.9513356641,115.631681328278,90.4253440623102,122.929015217457,256.255923189606
462.883730412919,325.925043745776,791.234516689662,1100.1588453715,112.106549224097,91.7527056138805,118.643119282277,253.391343642185
439.450291948588,315.955907788977,786.587423566771,1124.04380952242,113.941592673341,89.5946847631793,120.934798456602,267.096654726474
435.58900004899,324.052945275845,826.551707500241,1066.35993301928,112.253148702768,90.3475936095633,120.495053065924,251.277907613198
437.07810892093,317.137661200182,782.859364699237,1084.80884321171,113.008142668321,91.918467572799,123.909484539221,266.862498367047
435.729729998143,319.509877060498,788.095041841672,1076.16534870265,111.76487633657,96.7549608908612,128.879245223659,256.90698354724
435.306239830968,316.53465734284,790.702604924227,1116.18926139063,111.4630544967,91.1444786733157,125.056835911154,264.968275380948
