ID,pr_ann,pr_gwr_fg,pr_gwr_fb,pr_gwr_ag,pr_gwr_ab,pr_agwnn
533,0.775689136,0.975276487,0.824566401,0.971777557,0.97349844,0.987387168
534,0.768350242,0.977183292,0.809837559,0.972454052,0.975771862,0.987164629
535,0.73642662,0.976786327,0.788511438,0.974086656,0.976033973,0.988013543
536,0.789802397,0.975974914,0.827749928,0.972064606,0.973281815,0.986294996
537,0.776009286,0.976743621,0.825724888,0.973808451,0.974688314,0.988316758
538,0.775292368,0.97680406,0.818695197,0.970481727,0.974299155,0.986963526
539,0.786184035,0.976076163,0.830106564,0.972401697,0.974499317,0.985388723
540,0.757585106,0.978079594,0.800229671,0.974058489,0.977192617,0.986966079
541,0.783350591,0.980951111,0.836569529,0.976532938,0.979560625,0.988803865
542,0.789722927,0.974471994,0.832417794,0.971201774,0.971998706,0.984874545
543,0.768726231,0.980412957,0.822330123,0.976584296,0.979294294,0.988975496
544,0.740403115,0.974295395,0.785773113,0.969381142,0.972646655,0.986672867
545,0.745149997,0.98162461,0.801046845,0.978422841,0.980698616,0.986805195
546,0.774462567,0.978441445,0.815351617,0.97714566,0.977523229,0.987901314
547,0.778845644,0.976813438,0.826368599,0.971775913,0.975137618,0.985826352
548,0.768777564,0.979706918,0.811375193,0.975405364,0.978833256,0.987140036
549,0.79031684,0.977430433,0.830250758,0.97447439,0.976361652,0.986549008
550,0.772973094,0.974459655,0.817327543,0.968463378,0.970943126,0.987005769
551,0.767509545,0.976748731,0.815751824,0.971850415,0.975398308,0.985781596
552,0.73358267,0.971256995,0.791664993,0.968543239,0.970162632,0.987044358
553,0.765850492,0.975744274,0.811075536,0.970020505,0.972564042,0.98382161
554,0.760519599,0.976076979,0.807305037,0.972987159,0.97472993,0.988684837
555,0.818594667,0.979698289,0.858629173,0.976126334,0.978729468,0.987699136
556,0.790500014,0.979343929,0.836144689,0.975917829,0.977337751,0.990138025
557,0.768287227,0.976932413,0.816755482,0.973508164,0.975669093,0.987925454
558,0.781957924,0.980259072,0.828780037,0.976178054,0.978744618,0.988326656
559,0.789844689,0.977718326,0.832461853,0.973301817,0.975651863,0.987537595
560,0.787610814,0.977327518,0.826650718,0.973971725,0.976488113,0.98830808
561,0.769017207,0.977823582,0.818097927,0.974276598,0.976418584,0.987348546
562,0.750341418,0.977254663,0.804863587,0.973591581,0.976008979,0.98670753
563,0.769649591,0.977577846,0.815986255,0.972493178,0.975432772,0.987715165
564,0.766150196,0.980705502,0.809836055,0.976244239,0.979408179,0.987400016
565,0.779168752,0.977487143,0.819562154,0.972996721,0.975730717,0.986764749
566,0.735319031,0.979469298,0.786500973,0.974525094,0.978214839,0.98612622
567,0.763584515,0.977915867,0.811159116,0.972887875,0.97654818,0.987096881
568,0.793052973,0.978643697,0.834666005,0.975622199,0.977302351,0.988209388
569,0.789297917,0.97623056,0.827615486,0.972387639,0.975026229,0.988022511
570,0.756993139,0.978771432,0.807151933,0.974474891,0.976806929,0.986828745
571,0.778900725,0.978639719,0.82859055,0.974285996,0.976833524,0.985807282
572,0.792800377,0.978986305,0.836146307,0.976192371,0.97798499,0.987070489
573,0.806177851,0.977700981,0.84957549,0.973268089,0.976132013,0.986180596
574,0.736914078,0.97765144,0.800654077,0.97383892,0.97550358,0.986799194
575,0.760906144,0.977455345,0.820137901,0.971651497,0.97547205,0.98663043
576,0.757858683,0.974253812,0.799578092,0.970917795,0.973732847,0.984648764
577,0.768323146,0.976982621,0.822824565,0.973176422,0.975302369,0.987677023
578,0.7644733,0.974664756,0.809798284,0.966959982,0.972016614,0.984824541
579,0.776484342,0.976142392,0.82355943,0.972301626,0.974281197,0.987418612
580,0.765202559,0.976434821,0.815614361,0.970119645,0.974284101,0.98725818
581,0.783150014,0.978501621,0.824638021,0.972170392,0.975651556,0.987888628
582,0.767678488,0.976350209,0.813562384,0.972184693,0.974294285,0.985255838
583,0.766129878,0.977480046,0.815439039,0.971751808,0.974433817,0.988312489
584,0.770641943,0.979203098,0.827616759,0.976657022,0.978143508,0.988202886
585,0.772477061,0.977617134,0.815309285,0.974460337,0.977157828,0.985371264
586,0.780737378,0.978909998,0.823547224,0.977171452,0.977935937,0.988597078
587,0.806735922,0.981181944,0.851187058,0.978524504,0.980092667,0.989376065
588,0.787393001,0.9773149,0.827545959,0.971268297,0.975081829,0.988003797
589,0.767516648,0.979194352,0.813349681,0.975349175,0.978596067,0.987762935
590,0.77418232,0.977806549,0.821317629,0.971658756,0.9748675,0.988470125
591,0.75224533,0.978839772,0.810735408,0.973891951,0.97742257,0.987232152
592,0.778079634,0.978379208,0.822101056,0.976196313,0.978130565,0.988734189
593,0.764555726,0.975280477,0.810120848,0.970846019,0.973148949,0.986456725
594,0.734139237,0.97779749,0.791307011,0.972141584,0.976274156,0.987874051
595,0.765483956,0.976909902,0.82288536,0.974830717,0.976836514,0.987045789
596,0.742403612,0.97446243,0.795173075,0.96825253,0.973397686,0.984659063
597,0.797168991,0.978987303,0.835811477,0.97559177,0.977064966,0.988784886
598,0.757738336,0.978171628,0.8103532,0.972742914,0.976237108,0.987112329
599,0.761653583,0.977567446,0.8110575,0.972886601,0.975028819,0.983705507
600,0.780723238,0.97706365,0.818134584,0.971740896,0.975266314,0.986729149
601,0.741771478,0.977677993,0.792258537,0.972290417,0.976084976,0.986537617
602,0.780977323,0.982031564,0.821046535,0.978958138,0.980598809,0.988626591
603,0.753078014,0.976850476,0.804414672,0.974267162,0.976331919,0.988780781
604,0.741436651,0.975286035,0.793970067,0.969261636,0.973342774,0.986716168
605,0.790056787,0.978678758,0.835716196,0.973136159,0.97597017,0.987772079
606,0.777688177,0.980131674,0.824761921,0.974203969,0.977736922,0.98860261
607,0.786672011,0.979082313,0.826071296,0.976555957,0.977601834,0.986383413
608,0.764421246,0.975623768,0.80708377,0.970875413,0.973103091,0.987902623
609,0.75337703,0.975472989,0.803890718,0.97025727,0.973301236,0.987641151
610,0.790196311,0.979976009,0.836343176,0.976353867,0.978320987,0.988977952
611,0.765951708,0.979120021,0.810115246,0.975910644,0.977859123,0.988683071
612,0.772038071,0.980587179,0.819534387,0.97525393,0.978894266,0.988682321
613,0.799450475,0.980502354,0.835520913,0.976547441,0.979311765,0.989051
614,0.769287224,0.976999151,0.823273006,0.971713173,0.974226145,0.985372935
615,0.768145865,0.977926804,0.820262983,0.973895775,0.977111157,0.987955034
616,0.765145469,0.975014684,0.811304469,0.972502937,0.974214865,0.986060521
617,0.785111421,0.977483184,0.827653058,0.976615526,0.977442738,0.986221635
618,0.760277798,0.980395014,0.816054531,0.976377112,0.978851518,0.988262532
619,0.755041257,0.975408644,0.816150585,0.969083383,0.97231293,0.986667736
620,0.755132634,0.978108899,0.808878744,0.973754987,0.977264864,0.988198865
621,0.755271217,0.97294154,0.808281622,0.968598327,0.971698523,0.984577112
622,0.763085056,0.974210996,0.809913797,0.970024225,0.972248816,0.982261518
623,0.802586458,0.97733824,0.84357129,0.972741155,0.97440312,0.989123218
624,0.779350592,0.974676906,0.819883417,0.969243139,0.972346424,0.987656567
625,0.761631951,0.975400255,0.81107848,0.970163595,0.973172212,0.983703252
626,0.762959155,0.975038824,0.800257685,0.968793412,0.971989913,0.98675735
627,0.73203757,0.973317692,0.790457734,0.968523057,0.971200379,0.988163524
628,0.755975875,0.980147797,0.807574361,0.975075226,0.978830426,0.988802342
629,0.799102143,0.979603234,0.843290437,0.974838336,0.977599953,0.987353798
630,0.770059308,0.977358719,0.815396317,0.973134177,0.975278391,0.987060297
631,0.781752671,0.981190894,0.819861861,0.976455052,0.980216053,0.987954605
632,0.744469667,0.978366461,0.797197898,0.97228974,0.975709888,0.986930326
633,0.747583062,0.975890308,0.797522189,0.971419738,0.974826357,0.987449962
634,0.797449227,0.980557499,0.839246102,0.976344127,0.978923616,0.988801362
635,0.765819515,0.976935104,0.812142931,0.97148048,0.974682952,0.985614013
636,0.793813419,0.977194733,0.833894522,0.97227655,0.975168797,0.985751689
637,0.789814356,0.981232509,0.837949279,0.976539414,0.979500003,0.989491089
638,0.777132188,0.978375816,0.827746672,0.973520551,0.976177833,0.987449671
639,0.772656052,0.977578336,0.820475474,0.97197133,0.975530211,0.986825969
640,0.743817937,0.972839111,0.798737317,0.970442102,0.971063241,0.983906699
641,0.791978625,0.98140518,0.838722858,0.978789052,0.980760335,0.989760972
642,0.783507579,0.975706702,0.830284119,0.972123786,0.97405091,0.988283097
643,0.743848447,0.974191372,0.796219306,0.971494342,0.973693807,0.9845073
644,0.743857623,0.977263703,0.801741359,0.973079829,0.976426964,0.98721137
645,0.754203372,0.979553876,0.810628743,0.973506936,0.976989331,0.986064645
646,0.754597784,0.976699832,0.804712484,0.973863596,0.976355161,0.986463437
647,0.783624165,0.979486438,0.8308136,0.97657057,0.978440314,0.988211844
648,0.771341518,0.977338986,0.81778137,0.972497753,0.975987879,0.987058964
649,0.736147591,0.977466728,0.786658617,0.971381345,0.975504262,0.984515006
650,0.756236499,0.974398057,0.807185015,0.971418234,0.972710613,0.987441573
651,0.720192465,0.97450387,0.775849378,0.96862041,0.971617777,0.983926255
652,0.764933719,0.976230867,0.814200426,0.972990951,0.974498853,0.987196675
653,0.769700037,0.978216091,0.81790669,0.974519433,0.977158814,0.986166434
654,0.794899901,0.98078672,0.835891074,0.976161904,0.979126734,0.988485951
655,0.750976315,0.972861936,0.800728554,0.96792261,0.971563372,0.987919857
656,0.747864146,0.973964091,0.79623256,0.969480534,0.971889207,0.986747954
657,0.78189359,0.978488159,0.83446378,0.971352439,0.976269606,0.987335535
658,0.761114625,0.978627881,0.808533382,0.973980457,0.977259557,0.988192838
659,0.770009687,0.975673891,0.809568388,0.973436857,0.974306168,0.986475374
660,0.755003536,0.978895459,0.804741987,0.973587629,0.976583185,0.985874001
661,0.767612017,0.978083603,0.821307007,0.973858904,0.976826719,0.986442349
662,0.770844425,0.976328189,0.818352773,0.970689562,0.973952144,0.987061457
663,0.765294752,0.976447323,0.807319166,0.971043354,0.97513551,0.986089835
664,0.805324444,0.980486104,0.844128026,0.97699647,0.978771271,0.988975228
665,0.794812142,0.979893577,0.832908663,0.975642555,0.978235102,0.98999339
666,0.734307146,0.972609922,0.784478372,0.968870071,0.97088908,0.986046215
667,0.773597422,0.975662585,0.824857639,0.97191364,0.973959877,0.986798313
668,0.754489068,0.97698271,0.802601569,0.97260827,0.975144725,0.986145159
669,0.760300131,0.976476125,0.80592346,0.971672765,0.974963665,0.985469418
670,0.735610717,0.974488071,0.784586414,0.969232186,0.971630925,0.985790183
671,0.745752733,0.974523263,0.79551327,0.968674937,0.972472186,0.985958198
672,0.777173146,0.977665454,0.817257202,0.972047319,0.975390059,0.986311909
673,0.743106897,0.974426778,0.796929438,0.972425608,0.974506889,0.986743079
674,0.756669672,0.971215737,0.803478802,0.965849202,0.967845884,0.985480285
675,0.770163748,0.976043864,0.817742361,0.970206886,0.974083481,0.987570166
676,0.741115074,0.975901738,0.794968264,0.969128704,0.973443452,0.987675198
677,0.77766788,0.977964272,0.829735594,0.972769298,0.976513813,0.986870739
678,0.786158905,0.976245746,0.829658393,0.973291588,0.974794666,0.985540496
679,0.733393017,0.978003112,0.790311848,0.972658499,0.975293587,0.986481373
680,0.754749127,0.974583451,0.799548378,0.970357719,0.972972869,0.986444685
681,0.751957826,0.974677935,0.809150814,0.971913526,0.973637101,0.986743289
682,0.772106977,0.977902916,0.823722349,0.972580871,0.97538123,0.987335831
683,0.770220245,0.974993886,0.815986832,0.970439052,0.973663297,0.986273267
684,0.803018978,0.978039817,0.836561543,0.973241408,0.975810589,0.988209026
685,0.767884426,0.974010085,0.817434341,0.969774682,0.97179084,0.986248171
686,0.765077539,0.978807999,0.814834168,0.974968507,0.977670096,0.988715998
687,0.755870086,0.977677937,0.806022023,0.972607368,0.976029956,0.987558018
688,0.774443509,0.974898782,0.818449295,0.969516707,0.973138992,0.986775954
689,0.73307127,0.97667967,0.779543238,0.970215551,0.974270261,0.986780724
690,0.760650182,0.974621928,0.810465341,0.969027095,0.971783782,0.986394146
691,0.794011233,0.97581141,0.834142374,0.970020472,0.972854767,0.987362253
692,0.782775956,0.977971414,0.833607592,0.974070136,0.975490645,0.987557386
693,0.780454256,0.978278844,0.821094221,0.973250252,0.976455117,0.988377316
694,0.798421136,0.980308135,0.831060971,0.974974231,0.977736289,0.988201428
695,0.74627803,0.975200896,0.805013874,0.969807435,0.972887848,0.984441151
696,0.788658578,0.982133635,0.82678095,0.975713179,0.980059365,0.989631438
697,0.771626464,0.979891125,0.821427519,0.973900897,0.977496387,0.987318188
698,0.790867707,0.979342268,0.830192407,0.976216641,0.978537381,0.989742811
699,0.766704347,0.980140066,0.822290126,0.975827302,0.978075223,0.988819249
700,0.797948107,0.978682866,0.835248647,0.975157248,0.977643152,0.986542248
701,0.769235556,0.974231676,0.809147278,0.969754598,0.972366125,0.984249559
702,0.792381268,0.978561637,0.831531364,0.974677045,0.977301068,0.988079667
703,0.76816285,0.97607887,0.813155212,0.971343296,0.973268008,0.987420439
704,0.748217724,0.974211905,0.79736813,0.969945092,0.972802792,0.985296042
705,0.774550487,0.975505679,0.823282143,0.969767798,0.973127087,0.986221712
706,0.759060654,0.971792894,0.815192846,0.966806624,0.969273559,0.98547137
707,0.763555932,0.978664532,0.814898323,0.975463534,0.978318749,0.985516445
708,0.745395003,0.976605355,0.795936625,0.973287998,0.975372649,0.986927299
709,0.77227842,0.975719421,0.814885556,0.97185129,0.973503013,0.988203838
710,0.711308532,0.974495851,0.7688768,0.969278577,0.972334393,0.9854025
711,0.804722515,0.981329888,0.847287064,0.976331816,0.979220428,0.989197485
712,0.77794366,0.979290953,0.818066845,0.975628579,0.97842342,0.985985427
713,0.77371804,0.979595109,0.824531735,0.973620183,0.977471696,0.987497988
714,0.747697133,0.979171238,0.793050561,0.976049277,0.97883645,0.987040921
715,0.804403381,0.978690911,0.848323238,0.974456976,0.97678752,0.987400767
716,0.76900367,0.97837369,0.818864642,0.974662547,0.976640902,0.986968263
717,0.753543442,0.973051987,0.799746071,0.967180244,0.970477203,0.986036147
718,0.76892837,0.977003891,0.820822956,0.972334425,0.975225227,0.987401979
719,0.755295009,0.975764793,0.806919741,0.972286831,0.974353575,0.987262047
720,0.752959772,0.977636675,0.798736942,0.97264646,0.975149398,0.985862417
721,0.794735675,0.978917841,0.834396032,0.975643233,0.97823028,0.984937257
722,0.742160648,0.974890016,0.796771302,0.970342248,0.97313756,0.987281854
723,0.690068525,0.971746567,0.752682379,0.967242957,0.970109716,0.985586628
724,0.753125513,0.979637119,0.811873667,0.976630272,0.978392484,0.987126175
725,0.763068924,0.975723132,0.810981296,0.971700072,0.974675035,0.987220873
726,0.760370692,0.977183483,0.820150016,0.971959441,0.97457595,0.986259337
727,0.755357641,0.973293336,0.804757753,0.966428992,0.970731735,0.983808384
728,0.781918139,0.978373363,0.826816295,0.974657137,0.977076765,0.99010412
729,0.793149594,0.981718325,0.835274603,0.977764955,0.979953131,0.989513445
730,0.758958376,0.977660952,0.810211262,0.970507949,0.974483573,0.985777366
731,0.761504477,0.979812292,0.815527584,0.97655228,0.978535865,0.987210114
732,0.788997827,0.977856678,0.83261187,0.972809133,0.975520314,0.986095217
733,0.767670947,0.97832057,0.816337934,0.972592819,0.975512456,0.984547376
734,0.777605089,0.97533814,0.816859283,0.970881369,0.973940451,0.986414842
735,0.77880668,0.977335974,0.822636472,0.973157318,0.975175117,0.986876088
736,0.75870211,0.979327257,0.804491448,0.975857705,0.978061626,0.987087061
737,0.7703817,0.977235103,0.813354613,0.973513342,0.975919912,0.987395397
738,0.783138519,0.981835945,0.828513925,0.97908335,0.981010659,0.989315863
739,0.761617984,0.978036212,0.809461274,0.973302053,0.976059114,0.987198155
740,0.73735984,0.976136061,0.790927966,0.971245293,0.973229321,0.986364693
741,0.750100959,0.976761328,0.798576441,0.973014908,0.975217577,0.988695999
742,0.773036573,0.980300755,0.818940886,0.974412229,0.978662936,0.987942106
743,0.765016445,0.977807657,0.820652057,0.973282955,0.975375225,0.987537891
744,0.765661368,0.978333254,0.813638346,0.972376534,0.976721077,0.985824453
745,0.779007428,0.979236368,0.820201103,0.975557123,0.97770864,0.985951371
746,0.745985187,0.974699683,0.792191448,0.972384546,0.973354332,0.985531997
747,0.775884547,0.977470465,0.819020631,0.972926745,0.975567306,0.98753681
748,0.72584359,0.971272662,0.783019115,0.966525089,0.969242145,0.981643568
749,0.786312279,0.978666758,0.834630021,0.973818724,0.977222705,0.989390289
750,0.760234151,0.974932623,0.813281946,0.969769002,0.972457262,0.983462023
751,0.783958452,0.97722886,0.824448774,0.97374387,0.976098312,0.987308634
752,0.782228245,0.977993478,0.834437314,0.975689575,0.976732799,0.987700258
753,0.782127869,0.981973459,0.828848536,0.977682656,0.980983003,0.988934803
754,0.757438552,0.977333631,0.804962988,0.973174116,0.976101272,0.988700086
755,0.782975525,0.980144269,0.83227494,0.976593971,0.978615538,0.989833229
756,0.784851309,0.979455163,0.833933959,0.97567267,0.977463437,0.988365509
757,0.731873047,0.971646481,0.79028408,0.968291137,0.96915644,0.986556232
758,0.781719962,0.976512723,0.823211906,0.969966984,0.973722846,0.983044439
759,0.750752165,0.97705386,0.800691566,0.973428783,0.97624488,0.986904753
760,0.752719792,0.973648936,0.794730064,0.969810581,0.971527212,0.987099418
761,0.762930947,0.976488438,0.809774397,0.973339041,0.974893114,0.985400075
762,0.801371173,0.979451152,0.839376281,0.975092163,0.977746715,0.988316606
763,0.761744856,0.975894144,0.805849389,0.970304107,0.97374618,0.986489437
764,0.805913045,0.98116787,0.850266372,0.976645095,0.979244741,0.989313319
765,0.790536451,0.979524184,0.832230307,0.976370092,0.979284896,0.986862241
766,0.782555033,0.979796692,0.835378945,0.974119158,0.977626261,0.986326239
767,0.782868263,0.978290059,0.836818854,0.973915204,0.97613573,0.986827162
768,0.795594204,0.979077613,0.83650461,0.976130659,0.977410814,0.987646868
769,0.767206298,0.977587477,0.812735559,0.97456982,0.976717306,0.986612911
770,0.707332644,0.973350023,0.770092687,0.970633408,0.972202227,0.985337968
771,0.738086574,0.976719232,0.790795128,0.971221261,0.974661345,0.985530444
772,0.754358995,0.975213947,0.799742715,0.973192103,0.974382247,0.985774638
773,0.757905665,0.977295349,0.807644617,0.973240868,0.975491979,0.986182025
774,0.771456224,0.977008071,0.812127452,0.97197324,0.975910569,0.986323238
775,0.746939279,0.978268847,0.798663039,0.973170835,0.976215085,0.988131631
776,0.758607953,0.978529075,0.815680049,0.976908458,0.977920866,0.986850393
777,0.809940139,0.979647687,0.850500824,0.976581021,0.9783681,0.989957402
778,0.727805553,0.972624421,0.780844974,0.964171665,0.970437249,0.985875058
779,0.765504129,0.975569082,0.806908837,0.973753843,0.974735168,0.986221542
780,0.777761665,0.976834198,0.828990582,0.971558903,0.975128351,0.987875014
781,0.781414539,0.979716278,0.824786274,0.976448402,0.978326866,0.987693061
782,0.789492341,0.979977727,0.828586075,0.976084788,0.978857719,0.988371507
783,0.778690295,0.973518036,0.816605605,0.96952496,0.971383552,0.985200212
784,0.786262802,0.976645386,0.83267491,0.973445341,0.974010053,0.989059852
785,0.770658137,0.975195301,0.810044228,0.97036446,0.973542513,0.985490684
786,0.751764113,0.974994219,0.808377295,0.971361216,0.973669207,0.987028284
787,0.783123749,0.978024365,0.82895035,0.974202653,0.976344478,0.988107905
788,0.78663067,0.977363745,0.826440548,0.972618289,0.976000199,0.986059442
789,0.789462642,0.98020508,0.832025726,0.974150711,0.978330139,0.988022988
790,0.75199545,0.978515709,0.81254964,0.974104902,0.976271646,0.986050149
791,0.790077671,0.97916478,0.831879634,0.976468085,0.978497127,0.987008652
792,0.752287669,0.976353023,0.809218665,0.971458346,0.974179267,0.986137651
793,0.781440507,0.977047871,0.828250023,0.973007957,0.975158286,0.986229102
794,0.760530881,0.974462104,0.811804748,0.968201644,0.97193258,0.987243271
795,0.757146347,0.980914287,0.81013058,0.978089997,0.979560792,0.987978438
796,0.769051079,0.978563266,0.821622963,0.975441579,0.977825626,0.98826608
797,0.76860751,0.980400808,0.818183097,0.975616729,0.979046798,0.988988018
798,0.768326835,0.97788339,0.813198287,0.97257037,0.976437841,0.987139418
799,0.766707523,0.977376788,0.811597349,0.973294873,0.975836825,0.986086145
800,0.786572963,0.978675349,0.837726342,0.974346264,0.976403531,0.986954662
801,0.738939971,0.977329393,0.798642007,0.973556986,0.975524997,0.986582094
802,0.793649672,0.979728268,0.837355504,0.9752495,0.978015456,0.987349251
803,0.808576425,0.978856517,0.844801187,0.974020322,0.977302178,0.987725019
804,0.777519334,0.978414238,0.823591724,0.97370894,0.976967057,0.988185867
805,0.768816108,0.979872284,0.82092801,0.977041894,0.979498,0.987817069
806,0.761665246,0.97657448,0.808172927,0.970885354,0.973660361,0.98848777
807,0.75449435,0.975514612,0.807805075,0.970856955,0.973958351,0.987687479
808,0.779036388,0.976603991,0.822810386,0.970206409,0.97442931,0.986900265
809,0.77692337,0.978432248,0.828072353,0.972625324,0.975499257,0.987832434
810,0.768766893,0.976114397,0.812571015,0.971028792,0.973253727,0.987420135
811,0.786372002,0.97721595,0.825434459,0.972744279,0.974705919,0.987609191
